#Werte:
#Zeitschritt dt:	1e-05
#Maximale Zeit tmax:	15
#Samplegroesse:	10000
#Ausgabedatei:	./Daten/data1.dat
#Zeit t	Winkel1 in rad	Winkel2 in rad	Winkelgeschw1 in rad/s	Winkelgeschw2 in rad/s
7.21649	-1.59576	-3.55986	2.11899	-2.33222
7.21799	-1.59258	-3.56335	2.12828	-2.32739
7.21949	-1.58938	-3.56684	2.13756	-2.32247
7.22099	-1.58617	-3.57032	2.14683	-2.31746
7.22249	-1.58294	-3.57379	2.1561	-2.31237
7.22399	-1.5797	-3.57726	2.16537	-2.30719
7.22549	-1.57644	-3.58071	2.17463	-2.30192
7.22699	-1.57317	-3.58416	2.18389	-2.29655
7.22849	-1.56989	-3.5876	2.19314	-2.2911
7.22999	-1.56659	-3.59104	2.20239	-2.28556
7.23149	-1.56328	-3.59446	2.21164	-2.27992
7.23299	-1.55996	-3.59788	2.22088	-2.2742
7.23449	-1.55662	-3.60128	2.23012	-2.26838
7.23599	-1.55327	-3.60468	2.23935	-2.26246
7.23749	-1.5499	-3.60807	2.24859	-2.25645
7.23899	-1.54652	-3.61145	2.25782	-2.25035
7.24049	-1.54313	-3.61482	2.26704	-2.24415
7.24199	-1.53972	-3.61818	2.27627	-2.23785
7.24349	-1.5363	-3.62154	2.28549	-2.23145
7.24499	-1.53287	-3.62488	2.29471	-2.22496
7.24649	-1.52942	-3.62821	2.30393	-2.21837
7.24799	-1.52595	-3.63153	2.31315	-2.21168
7.24949	-1.52248	-3.63485	2.32237	-2.20489
7.25099	-1.51899	-3.63815	2.33158	-2.198
7.25249	-1.51548	-3.64144	2.34079	-2.19101
7.25399	-1.51197	-3.64472	2.35001	-2.18392
7.25549	-1.50843	-3.64799	2.35922	-2.17672
7.25699	-1.50489	-3.65125	2.36843	-2.16943
7.25849	-1.50133	-3.6545	2.37764	-2.16203
7.25999	-1.49775	-3.65774	2.38685	-2.15452
7.26149	-1.49417	-3.66096	2.39607	-2.14692
7.26299	-1.49057	-3.66418	2.40528	-2.1392
7.26449	-1.48695	-3.66738	2.41449	-2.13139
7.26599	-1.48332	-3.67057	2.42371	-2.12346
7.26749	-1.47968	-3.67375	2.43292	-2.11543
7.26899	-1.47602	-3.67692	2.44214	-2.1073
7.27049	-1.47235	-3.68007	2.45136	-2.09905
7.27199	-1.46867	-3.68322	2.46058	-2.0907
7.27349	-1.46497	-3.68635	2.4698	-2.08225
7.27499	-1.46126	-3.68946	2.47902	-2.07368
7.27649	-1.45754	-3.69257	2.48825	-2.06501
7.27799	-1.4538	-3.69566	2.49748	-2.05622
7.27949	-1.45004	-3.69874	2.50671	-2.04733
7.28099	-1.44628	-3.7018	2.51594	-2.03833
7.28249	-1.4425	-3.70485	2.52518	-2.02922
7.28399	-1.4387	-3.70789	2.53442	-2.02
7.28549	-1.43489	-3.71091	2.54367	-2.01067
7.28699	-1.43107	-3.71392	2.55292	-2.00124
7.28849	-1.42723	-3.71691	2.56217	-1.99169
7.28999	-1.42338	-3.7199	2.57143	-1.98203
7.29149	-1.41952	-3.72286	2.58069	-1.97226
7.29299	-1.41564	-3.72581	2.58996	-1.96239
7.29449	-1.41175	-3.72875	2.59923	-1.9524
7.29599	-1.40784	-3.73167	2.6085	-1.9423
7.29749	-1.40392	-3.73458	2.61779	-1.9321
7.29899	-1.39999	-3.73747	2.62707	-1.92178
7.30049	-1.39604	-3.74034	2.63637	-1.91136
7.30199	-1.39208	-3.7432	2.64567	-1.90083
7.30349	-1.38811	-3.74604	2.65497	-1.89019
7.30499	-1.38412	-3.74887	2.66429	-1.87944
7.30649	-1.38011	-3.75168	2.6736	-1.86859
7.30799	-1.3761	-3.75448	2.68293	-1.85763
7.30949	-1.37206	-3.75725	2.69226	-1.84656
7.31099	-1.36802	-3.76002	2.7016	-1.83539
7.31249	-1.36396	-3.76276	2.71095	-1.82411
7.31399	-1.35989	-3.76549	2.7203	-1.81272
7.31549	-1.3558	-3.7682	2.72966	-1.80124
7.31699	-1.3517	-3.77089	2.73903	-1.78965
7.31849	-1.34758	-3.77357	2.74841	-1.77796
7.31999	-1.34345	-3.77623	2.75779	-1.76617
7.32149	-1.33931	-3.77887	2.76719	-1.75428
7.32299	-1.33515	-3.78149	2.77659	-1.74229
7.32449	-1.33098	-3.78409	2.786	-1.7302
7.32599	-1.32679	-3.78668	2.79541	-1.71802
7.32749	-1.32259	-3.78925	2.80484	-1.70574
7.32899	-1.31838	-3.7918	2.81427	-1.69337
7.33049	-1.31415	-3.79433	2.82372	-1.68091
7.33199	-1.30991	-3.79684	2.83317	-1.66835
7.33349	-1.30565	-3.79933	2.84263	-1.65571
7.33499	-1.30138	-3.80181	2.8521	-1.64298
7.33649	-1.29709	-3.80426	2.86158	-1.63017
7.33799	-1.29279	-3.8067	2.87107	-1.61727
7.33949	-1.28848	-3.80911	2.88057	-1.60429
7.34099	-1.28415	-3.81151	2.89008	-1.59123
7.34249	-1.27981	-3.81389	2.8996	-1.5781
7.34399	-1.27545	-3.81625	2.90912	-1.56488
7.34549	-1.27108	-3.81858	2.91866	-1.5516
7.34699	-1.2667	-3.8209	2.92821	-1.53824
7.34849	-1.2623	-3.8232	2.93776	-1.52482
7.34999	-1.25789	-3.82547	2.94733	-1.51133
7.35149	-1.25346	-3.82773	2.9569	-1.49778
7.35299	-1.24901	-3.82997	2.96649	-1.48416
7.35449	-1.24456	-3.83218	2.97608	-1.47049
7.35599	-1.24009	-3.83438	2.98569	-1.45677
7.35749	-1.2356	-3.83655	2.9953	-1.44299
7.35899	-1.2311	-3.83871	3.00493	-1.42916
7.36049	-1.22659	-3.84084	3.01456	-1.41529
7.36199	-1.22206	-3.84295	3.0242	-1.40138
7.36349	-1.21751	-3.84505	3.03385	-1.38743
7.36499	-1.21296	-3.84712	3.04352	-1.37344
7.36649	-1.20838	-3.84917	3.05319	-1.35942
7.36799	-1.2038	-3.8512	3.06287	-1.34537
7.36949	-1.19919	-3.8532	3.07256	-1.3313
7.37099	-1.19458	-3.85519	3.08226	-1.3172
7.37249	-1.18995	-3.85715	3.09198	-1.30309
7.37399	-1.1853	-3.8591	3.1017	-1.28897
7.37549	-1.18064	-3.86102	3.11143	-1.27483
7.37699	-1.17597	-3.86292	3.12116	-1.2607
7.37849	-1.17128	-3.8648	3.13091	-1.24656
7.37999	-1.16658	-3.86666	3.14067	-1.23242
7.38149	-1.16186	-3.8685	3.15044	-1.2183
7.38299	-1.15712	-3.87032	3.16022	-1.20419
7.38449	-1.15238	-3.87211	3.17	-1.19009
7.38599	-1.14761	-3.87389	3.1798	-1.17602
7.38749	-1.14284	-3.87564	3.1896	-1.16197
7.38899	-1.13805	-3.87738	3.19942	-1.14795
7.39049	-1.13324	-3.87909	3.20924	-1.13397
7.39199	-1.12842	-3.88078	3.21907	-1.12004
7.39349	-1.12358	-3.88245	3.22892	-1.10615
7.39499	-1.11873	-3.8841	3.23877	-1.09231
7.39649	-1.11387	-3.88572	3.24863	-1.07853
7.39799	-1.10899	-3.88733	3.25849	-1.06481
7.39949	-1.10409	-3.88892	3.26837	-1.05116
7.40099	-1.09918	-3.89049	3.27826	-1.03758
7.40249	-1.09426	-3.89203	3.28816	-1.02408
7.40399	-1.08932	-3.89356	3.29806	-1.01067
7.40549	-1.08436	-3.89506	3.30798	-0.997347
7.40699	-1.07939	-3.89655	3.3179	-0.98412
7.40849	-1.07441	-3.89802	3.32783	-0.970994
7.40999	-1.06941	-3.89946	3.33778	-0.957976
7.41149	-1.06439	-3.90089	3.34773	-0.945072
7.41299	-1.05937	-3.9023	3.35769	-0.932288
7.41449	-1.05432	-3.90369	3.36766	-0.919629
7.41599	-1.04926	-3.90506	3.37764	-0.907101
7.41749	-1.04419	-3.90641	3.38763	-0.894712
7.41899	-1.0391	-3.90774	3.39763	-0.882466
7.42049	-1.034	-3.90906	3.40764	-0.870371
7.42199	-1.02888	-3.91035	3.41766	-0.858433
7.42349	-1.02374	-3.91163	3.42769	-0.846657
7.42499	-1.01859	-3.91289	3.43773	-0.83505
7.42649	-1.01343	-3.91414	3.44778	-0.823619
7.42799	-1.00825	-3.91536	3.45784	-0.81237
7.42949	-1.00306	-3.91657	3.46791	-0.80131
7.43099	-0.997847	-3.91777	3.478	-0.790444
7.43249	-0.992622	-3.91895	3.48809	-0.77978
7.43399	-0.987382	-3.92011	3.4982	-0.769324
7.43549	-0.982127	-3.92125	3.50831	-0.759083
7.43699	-0.976857	-3.92239	3.51844	-0.749062
7.43849	-0.971572	-3.9235	3.52858	-0.73927
7.43999	-0.966272	-3.9246	3.53873	-0.729711
7.44149	-0.960956	-3.92569	3.5489	-0.720394
7.44299	-0.955625	-3.92677	3.55908	-0.711324
7.44449	-0.950279	-3.92783	3.56927	-0.702508
7.44599	-0.944917	-3.92887	3.57947	-0.693953
7.44749	-0.939541	-3.92991	3.58969	-0.685666
7.44899	-0.934148	-3.93093	3.59992	-0.677653
7.45049	-0.928741	-3.93194	3.61017	-0.66992
7.45199	-0.923318	-3.93294	3.62043	-0.662475
7.45349	-0.91788	-3.93393	3.6307	-0.655324
7.45499	-0.912426	-3.93491	3.641	-0.648474
7.45649	-0.906957	-3.93587	3.6513	-0.641931
7.45799	-0.901472	-3.93683	3.66163	-0.635702
7.45949	-0.895972	-3.93778	3.67197	-0.629793
7.46099	-0.890456	-3.93872	3.68232	-0.624211
7.46249	-0.884925	-3.93965	3.6927	-0.618963
7.46399	-0.879378	-3.94058	3.70309	-0.614055
7.46549	-0.873816	-3.9415	3.7135	-0.609493
7.46699	-0.868238	-3.94241	3.72393	-0.605285
7.46849	-0.862644	-3.94331	3.73437	-0.601435
7.46999	-0.857035	-3.94421	3.74484	-0.597952
7.47149	-0.851409	-3.94511	3.75532	-0.594841
7.47299	-0.845769	-3.946	3.76583	-0.592108
7.47449	-0.840112	-3.94688	3.77636	-0.589759
7.47599	-0.83444	-3.94777	3.78691	-0.587802
7.47749	-0.828751	-3.94865	3.79748	-0.586242
7.47899	-0.823047	-3.94953	3.80807	-0.585085
7.48049	-0.817327	-3.9504	3.81869	-0.584337
7.48199	-0.811591	-3.95128	3.82932	-0.584005
7.48349	-0.805839	-3.95215	3.83999	-0.584094
7.48499	-0.800071	-3.95303	3.85067	-0.584609
7.48649	-0.794287	-3.95391	3.86138	-0.585558
7.48799	-0.788487	-3.95479	3.87212	-0.586946
7.48949	-0.782671	-3.95567	3.88288	-0.588777
7.49099	-0.776839	-3.95655	3.89367	-0.591059
7.49249	-0.77099	-3.95744	3.90448	-0.593796
7.49399	-0.765125	-3.95834	3.91532	-0.596993
7.49549	-0.759244	-3.95923	3.92619	-0.600657
7.49699	-0.753347	-3.96014	3.93709	-0.604792
7.49849	-0.747433	-3.96105	3.94802	-0.609404
7.49999	-0.741503	-3.96197	3.95897	-0.614497
7.50149	-0.735556	-3.96289	3.96996	-0.620076
7.50299	-0.729593	-3.96383	3.98097	-0.626147
7.50449	-0.723613	-3.96477	3.99202	-0.632713
7.50599	-0.717617	-3.96573	4.0031	-0.63978
7.50749	-0.711604	-3.96669	4.01421	-0.647352
7.50899	-0.705574	-3.96767	4.02535	-0.655434
7.51049	-0.699528	-3.96866	4.03653	-0.664028
7.51199	-0.693465	-3.96966	4.04774	-0.673141
7.51349	-0.687385	-3.97068	4.05898	-0.682774
7.51499	-0.681288	-3.97171	4.07026	-0.692933
7.51649	-0.675174	-3.97276	4.08158	-0.703621
7.51799	-0.669043	-3.97382	4.09293	-0.71484
7.51949	-0.662895	-3.9749	4.10432	-0.726596
7.52099	-0.65673	-3.976	4.11574	-0.73889
7.52249	-0.650548	-3.97712	4.12721	-0.751725
7.52399	-0.644349	-3.97825	4.13871	-0.765105
7.52549	-0.638132	-3.97941	4.15025	-0.779032
7.52699	-0.631898	-3.98059	4.16183	-0.793508
7.52849	-0.625646	-3.98179	4.17345	-0.808536
7.52999	-0.619378	-3.98302	4.18511	-0.824117
7.53149	-0.613091	-3.98427	4.19682	-0.840254
7.53299	-0.606787	-3.98554	4.20857	-0.856948
7.53449	-0.600466	-3.98684	4.22036	-0.874201
7.53599	-0.594126	-3.98816	4.23219	-0.892013
7.53749	-0.587769	-3.98951	4.24407	-0.910386
7.53899	-0.581394	-3.99089	4.256	-0.929321
7.54049	-0.575001	-3.9923	4.26797	-0.948817
7.54199	-0.56859	-3.99374	4.27999	-0.968876
7.54349	-0.562161	-3.99521	4.29206	-0.989497
7.54499	-0.555714	-3.99671	4.30418	-1.01068
7.54649	-0.549249	-3.99824	4.31635	-1.03243
7.54799	-0.542765	-3.99981	4.32856	-1.05473
7.54949	-0.536263	-4.0014	4.34083	-1.0776
7.55099	-0.529742	-4.00304	4.35315	-1.10103
7.55249	-0.523203	-4.00471	4.36553	-1.12501
7.55399	-0.516646	-4.00641	4.37796	-1.14956
7.55549	-0.51007	-4.00816	4.39045	-1.17465
7.55699	-0.503475	-4.00994	4.40299	-1.20031
7.55849	-0.496861	-4.01176	4.41559	-1.22651
7.55999	-0.490228	-4.01362	4.42824	-1.25326
7.56149	-0.483576	-4.01552	4.44096	-1.28055
7.56299	-0.476905	-4.01746	4.45374	-1.30839
7.56449	-0.470215	-4.01944	4.46658	-1.33677
7.56599	-0.463505	-4.02147	4.47948	-1.36568
7.56749	-0.456776	-4.02354	4.49245	-1.39513
7.56899	-0.450028	-4.02565	4.50548	-1.42511
7.57049	-0.44326	-4.02781	4.51858	-1.45561
7.57199	-0.436472	-4.03002	4.53174	-1.48663
7.57349	-0.429665	-4.03227	4.54498	-1.51817
7.57499	-0.422837	-4.03458	4.55828	-1.55022
7.57649	-0.41599	-4.03692	4.57166	-1.58278
7.57799	-0.409123	-4.03932	4.58511	-1.61585
7.57949	-0.402235	-4.04177	4.59863	-1.64941
7.58099	-0.395327	-4.04427	4.61222	-1.68346
7.58249	-0.388398	-4.04682	4.6259	-1.718
7.58399	-0.381449	-4.04943	4.63965	-1.75302
7.58549	-0.374479	-4.05208	4.65348	-1.78852
7.58699	-0.367489	-4.05479	4.66738	-1.82449
7.58849	-0.360477	-4.05756	4.68137	-1.86092
7.58999	-0.353445	-4.06037	4.69544	-1.89782
7.59149	-0.346391	-4.06325	4.7096	-1.93517
7.59299	-0.339316	-4.06618	4.72384	-1.97296
7.59449	-0.332219	-4.06917	4.73816	-2.0112
7.59599	-0.325101	-4.07221	4.75257	-2.04987
7.59749	-0.317962	-4.07532	4.76707	-2.08897
7.59899	-0.3108	-4.07848	4.78166	-2.1285
7.60049	-0.303617	-4.0817	4.79634	-2.16845
7.60199	-0.296411	-4.08498	4.81111	-2.2088
7.60349	-0.289183	-4.08833	4.82598	-2.24957
7.60499	-0.281933	-4.09173	4.84093	-2.29073
7.60649	-0.274661	-4.0952	4.85598	-2.33229
7.60799	-0.267365	-4.09873	4.87113	-2.37424
7.60949	-0.260047	-4.10232	4.88637	-2.41657
7.61099	-0.252706	-4.10598	4.90171	-2.45928
7.61249	-0.245342	-4.1097	4.91715	-2.50236
7.61399	-0.237955	-4.11349	4.93268	-2.54581
7.61549	-0.230544	-4.11734	4.94831	-2.58963
7.61699	-0.22311	-4.12125	4.96404	-2.6338
7.61849	-0.215652	-4.12524	4.97988	-2.67832
7.61999	-0.20817	-4.12929	4.99581	-2.7232
7.62149	-0.200665	-4.13341	5.01184	-2.76842
7.62299	-0.193135	-4.13759	5.02798	-2.81398
7.62449	-0.185581	-4.14185	5.04421	-2.85987
7.62599	-0.178002	-4.14617	5.06055	-2.9061
7.62749	-0.170399	-4.15057	5.07699	-2.95267
7.62899	-0.162771	-4.15503	5.09354	-2.99956
7.63049	-0.155119	-4.15957	5.11018	-3.04677
7.63199	-0.147441	-4.16417	5.12693	-3.09431
7.63349	-0.139738	-4.16885	5.14377	-3.14217
7.63499	-0.13201	-4.1736	5.16072	-3.19035
7.63649	-0.124256	-4.17842	5.17778	-3.23885
7.63799	-0.116476	-4.18331	5.19493	-3.28766
7.63949	-0.108671	-4.18828	5.21218	-3.3368
7.64099	-0.10084	-4.19332	5.22954	-3.38625
7.64249	-0.0929826	-4.19844	5.24699	-3.43601
7.64399	-0.085099	-4.20363	5.26455	-3.48609
7.64549	-0.077189	-4.2089	5.2822	-3.5365
7.64699	-0.0692525	-4.21424	5.29995	-3.58722
7.64849	-0.0612892	-4.21966	5.3178	-3.63826
7.64999	-0.0532991	-4.22516	5.33575	-3.68963
7.65149	-0.045282	-4.23073	5.3538	-3.74132
7.65299	-0.0372378	-4.23638	5.37194	-3.79335
7.65449	-0.0291663	-4.24211	5.39017	-3.84571
7.65599	-0.0210673	-4.24792	5.4085	-3.8984
7.65749	-0.0129409	-4.2538	5.42692	-3.95144
7.65899	-0.00478665	-4.25977	5.44544	-4.00483
7.66049	0.00339539	-4.26582	5.46405	-4.05857
7.66199	0.0116054	-4.27195	5.48274	-4.11267
7.66349	0.0198436	-4.27816	5.50153	-4.16713
7.66499	0.0281099	-4.28445	5.52041	-4.22197
7.66649	0.0364047	-4.29082	5.53938	-4.27719
7.66799	0.044728	-4.29728	5.55843	-4.3328
7.66949	0.0530799	-4.30382	5.57758	-4.38881
7.67099	0.0614607	-4.31044	5.59681	-4.44522
7.67249	0.0698703	-4.31715	5.61612	-4.50205
7.67399	0.0783089	-4.32395	5.63552	-4.55931
7.67549	0.0867768	-4.33083	5.65501	-4.61701
7.67699	0.0952739	-4.3378	5.67458	-4.67516
7.67849	0.1038	-4.34486	5.69424	-4.73378
7.67999	0.112357	-4.352	5.71398	-4.79287
7.68149	0.120942	-4.35924	5.73381	-4.85245
7.68299	0.129558	-4.36656	5.75372	-4.91254
7.68449	0.138203	-4.37397	5.77371	-4.97314
7.68599	0.146879	-4.38148	5.7938	-5.03429
7.68749	0.155585	-4.38908	5.81396	-5.09598
7.68899	0.164321	-4.39677	5.83422	-5.15825
7.69049	0.173087	-4.40455	5.85456	-5.2211
7.69199	0.181884	-4.41243	5.875	-5.28457
7.69349	0.190712	-4.4204	5.89552	-5.34865
7.69499	0.199571	-4.42847	5.91614	-5.41339
7.69649	0.20846	-4.43664	5.93685	-5.4788
7.69799	0.217381	-4.44491	5.95766	-5.54489
7.69949	0.226333	-4.45328	5.97856	-5.6117
7.70099	0.235317	-4.46175	5.99957	-5.67925
7.70249	0.244332	-4.47032	6.02069	-5.74756
7.70399	0.253379	-4.47899	6.04191	-5.81666
7.70549	0.262458	-4.48776	6.06325	-5.88658
7.70699	0.271569	-4.49665	6.08471	-5.95734
7.70849	0.280712	-4.50564	6.10628	-6.02897
7.70999	0.289887	-4.51473	6.12798	-6.1015
7.71149	0.299096	-4.52394	6.14982	-6.17497
7.71299	0.308337	-4.53326	6.17179	-6.2494
7.71449	0.317611	-4.54269	6.19391	-6.32483
7.71599	0.326918	-4.55223	6.21618	-6.40128
7.71749	0.336259	-4.56189	6.23861	-6.47881
7.71899	0.345634	-4.57167	6.26121	-6.55743
7.72049	0.355043	-4.58156	6.28398	-6.63719
7.72199	0.364486	-4.59158	6.30693	-6.71813
7.72349	0.373964	-4.60172	6.33008	-6.80028
7.72499	0.383476	-4.61198	6.35343	-6.88369
7.72649	0.393024	-4.62237	6.377	-6.96839
7.72799	0.402607	-4.63289	6.40079	-7.05442
7.72949	0.412226	-4.64353	6.42482	-7.14183
7.73099	0.421882	-4.65431	6.44909	-7.23066
7.73249	0.431574	-4.66523	6.47363	-7.32095
7.73399	0.441302	-4.67627	6.49843	-7.41274
7.73549	0.451069	-4.68746	6.52353	-7.50608
7.73699	0.460873	-4.69879	6.54892	-7.601
7.73849	0.470716	-4.71027	6.57463	-7.69755
7.73999	0.480597	-4.72189	6.60067	-7.79578
7.74149	0.490518	-4.73365	6.62705	-7.89571
7.74299	0.500478	-4.74557	6.65378	-7.99739
7.74449	0.510479	-4.75765	6.68088	-8.10084
7.74599	0.520521	-4.76988	6.70837	-8.20611
7.74749	0.530604	-4.78226	6.73624	-8.31321
7.74899	0.540729	-4.79481	6.76453	-8.42218
7.75049	0.550898	-4.80753	6.79323	-8.53302
7.75199	0.561109	-4.82041	6.82235	-8.64575
7.75349	0.571365	-4.83347	6.8519	-8.76037
7.75499	0.581665	-4.84669	6.88188	-8.87686
7.75649	0.59201	-4.8601	6.9123	-8.99521
7.75799	0.602402	-4.87368	6.94315	-9.11538
7.75949	0.61284	-4.88744	6.97442	-9.23732
7.76099	0.623325	-4.90139	7.00609	-9.36096
7.76249	0.633858	-4.91553	7.03815	-9.4862
7.76399	0.644439	-4.92985	7.07057	-9.61293
7.76549	0.65507	-4.94436	7.10332	-9.74102
7.76699	0.665749	-4.95907	7.13634	-9.87027
7.76849	0.676478	-4.97398	7.16957	-10.0005
7.76999	0.687258	-4.98907	7.20296	-10.1314
7.77149	0.698087	-5.00437	7.2364	-10.2628
7.77299	0.708967	-5.01986	7.26981	-10.3942
7.77449	0.719896	-5.03555	7.30305	-10.5253
7.77599	0.730875	-5.05144	7.33601	-10.6557
7.77749	0.741904	-5.06752	7.36851	-10.7849
7.77899	0.75298	-5.08379	7.40038	-10.9122
7.78049	0.764104	-5.10025	7.43143	-11.0371
7.78199	0.775274	-5.1169	7.46143	-11.159
7.78349	0.786488	-5.13372	7.49015	-11.277
7.78499	0.797743	-5.15072	7.51733	-11.3905
7.78649	0.809039	-5.16789	7.54269	-11.4985
7.78799	0.82037	-5.18522	7.56594	-11.6003
7.78949	0.831735	-5.20269	7.5868	-11.695
7.79099	0.843129	-5.2203	7.60497	-11.7818
7.79249	0.854548	-5.23803	7.62015	-11.8597
7.79399	0.865988	-5.25587	7.63206	-11.9281
7.79549	0.877443	-5.27381	7.64044	-11.9862
7.79699	0.888908	-5.29182	7.64507	-12.0334
7.79849	0.900376	-5.3099	7.64575	-12.0692
7.79999	0.911843	-5.32802	7.64231	-12.093
7.80149	0.923301	-5.34617	7.63465	-12.1048
7.80299	0.934745	-5.36433	7.62273	-12.1044
7.80449	0.946167	-5.38248	7.60652	-12.0919
7.80599	0.957563	-5.4006	7.5861	-12.0674
7.80749	0.968924	-5.41868	7.56155	-12.0314
7.80899	0.980246	-5.43669	7.53303	-11.9843
7.81049	0.991522	-5.45463	7.50072	-11.9268
7.81199	1.00275	-5.47247	7.46486	-11.8596
7.81349	1.01391	-5.4902	7.42568	-11.7835
7.81499	1.02502	-5.50782	7.38346	-11.6993
7.81649	1.03606	-5.5253	7.33847	-11.6079
7.81799	1.04704	-5.54264	7.29101	-11.5102
7.81949	1.05794	-5.55983	7.24135	-11.4071
7.82099	1.06876	-5.57686	7.18976	-11.2994
7.82249	1.07951	-5.59372	7.1365	-11.188
7.82399	1.09017	-5.61042	7.08182	-11.0736
7.82549	1.10075	-5.62695	7.02595	-10.9569
7.82699	1.11125	-5.64329	6.9691	-10.8386
7.82849	1.12166	-5.65946	6.91145	-10.7194
7.82999	1.13198	-5.67545	6.85318	-10.5996
7.83149	1.14222	-5.69126	6.79443	-10.4799
7.83299	1.15237	-5.70689	6.73534	-10.3607
7.83449	1.16243	-5.72235	6.67602	-10.2422
7.83599	1.1724	-5.73762	6.61658	-10.1249
7.83749	1.18228	-5.75272	6.55709	-10.009
7.83899	1.19207	-5.76765	6.49763	-9.89472
7.84049	1.20177	-5.78241	6.43825	-9.7823
7.84199	1.21138	-5.797	6.37901	-9.67188
7.84349	1.22091	-5.81143	6.31995	-9.56359
7.84499	1.23034	-5.82569	6.2611	-9.45753
7.84649	1.23969	-5.8398	6.20247	-9.3538
7.84799	1.24895	-5.85376	6.14411	-9.25245
7.84949	1.25812	-5.86756	6.086	-9.15352
7.85099	1.26721	-5.88122	6.02818	-9.05704
7.85249	1.27621	-5.89473	5.97063	-8.96303
7.85399	1.28512	-5.90811	5.91337	-8.8715
7.85549	1.29395	-5.92135	5.85639	-8.78243
7.85699	1.30269	-5.93446	5.79969	-8.69582
7.85849	1.31135	-5.94744	5.74327	-8.61165
7.85999	1.31992	-5.9603	5.68712	-8.52989
7.86149	1.32841	-5.97303	5.63124	-8.45051
7.86299	1.33682	-5.98565	5.57561	-8.37348
7.86449	1.34514	-5.99816	5.52024	-8.29877
7.86599	1.35338	-6.01055	5.46511	-8.22633
7.86749	1.36154	-6.02284	5.41022	-8.15613
7.86899	1.36961	-6.03502	5.35555	-8.08813
7.87049	1.3776	-6.0471	5.30109	-8.02229
7.87199	1.38552	-6.05909	5.24685	-7.95856
7.87349	1.39335	-6.07098	5.1928	-7.8969
7.87499	1.40109	-6.08278	5.13895	-7.83727
7.87649	1.40876	-6.09449	5.08528	-7.77964
7.87799	1.41635	-6.10612	5.03178	-7.72395
7.87949	1.42386	-6.11767	4.97845	-7.67017
7.88099	1.43129	-6.12913	4.92527	-7.61827
7.88249	1.43864	-6.14052	4.87225	-7.56819
7.88399	1.4459	-6.15184	4.81937	-7.51991
7.88549	1.45309	-6.16308	4.76662	-7.47338
7.88699	1.4602	-6.17426	4.71401	-7.42857
7.88849	1.46724	-6.18537	4.66152	-7.38544
7.88999	1.47419	-6.19642	4.60914	-7.34397
7.89149	1.48106	-6.2074	4.55688	-7.30411
7.89299	1.48786	-6.21833	4.50472	-7.26584
7.89449	1.49458	-6.2292	4.45267	-7.22912
7.89599	1.50122	-6.24002	4.4007	-7.19392
7.89749	1.50778	-6.25079	4.34883	-7.16022
7.89899	1.51427	-6.2615	4.29704	-7.12799
7.90049	1.52067	-6.27217	4.24533	-7.09719
7.90199	1.527	-6.2828	4.19369	-7.06781
7.90349	1.53326	-6.29338	4.14212	-7.03982
7.90499	1.53943	-6.30392	4.09063	-7.01318
7.90649	1.54553	-6.31442	4.03919	-6.98789
7.90799	1.55155	-6.32488	3.98781	-6.96392
7.90949	1.55749	-6.33531	3.93649	-6.94124
7.91099	1.56336	-6.34571	3.88521	-6.91983
7.91249	1.56915	-6.35607	3.83399	-6.89967
7.91399	1.57486	-6.36641	3.7828	-6.88075
7.91549	1.5805	-6.37671	3.73166	-6.86304
7.91699	1.58606	-6.387	3.68055	-6.84653
7.91849	1.59154	-6.39725	3.62948	-6.83119
7.91999	1.59695	-6.40749	3.57843	-6.81701
7.92149	1.60228	-6.41771	3.52742	-6.80398
7.92299	1.60753	-6.4279	3.47642	-6.79207
7.92449	1.61271	-6.43808	3.42544	-6.78128
7.92599	1.61781	-6.44825	3.37449	-6.77159
7.92749	1.62283	-6.4584	3.32354	-6.76297
7.92899	1.62778	-6.46854	3.2726	-6.75543
7.93049	1.63265	-6.47866	3.22168	-6.74894
7.93199	1.63744	-6.48878	3.17075	-6.7435
7.93349	1.64216	-6.4989	3.11983	-6.73908
7.93499	1.6468	-6.509	3.0689	-6.73568
7.93649	1.65137	-6.5191	3.01797	-6.73328
7.93799	1.65586	-6.5292	2.96703	-6.73188
7.93949	1.66027	-6.5393	2.91608	-6.73146
7.94099	1.66461	-6.5494	2.86512	-6.73202
7.94249	1.66887	-6.5595	2.81414	-6.73353
7.94399	1.67305	-6.5696	2.76313	-6.73599
7.94549	1.67716	-6.5797	2.71211	-6.73939
7.94699	1.68119	-6.58982	2.66105	-6.74372
7.94849	1.68514	-6.59994	2.60997	-6.74897
7.94999	1.68902	-6.61006	2.55885	-6.75513
7.95149	1.69282	-6.6202	2.5077	-6.76219
7.95299	1.69654	-6.63035	2.45651	-6.77014
7.95449	1.70019	-6.64051	2.40528	-6.77897
7.95599	1.70376	-6.65069	2.35401	-6.78867
7.95749	1.70725	-6.66088	2.30268	-6.79924
7.95899	1.71066	-6.67109	2.25131	-6.81065
7.96049	1.714	-6.68131	2.19989	-6.82291
7.96199	1.71726	-6.69156	2.14841	-6.836
7.96349	1.72045	-6.70182	2.09688	-6.84992
7.96499	1.72356	-6.71211	2.04528	-6.86465
7.96649	1.72659	-6.72241	1.99362	-6.88019
7.96799	1.72954	-6.73275	1.9419	-6.89652
