#Werte:
#Zeitschritt dt:	1e-05
#Maximale Zeit tmax:	30
#Samplegroesse:	10000
#Ausgabedatei:	./Daten/data2.dat
#Zeit t	Winkel1 in rad	Winkel2 in rad	Winkelgeschw1 in rad/s	Winkelgeschw2 in rad/s
13.902	-1.22145	-18.5493	0.415135	-3.86191
13.905	-1.22013	-18.5609	0.465482	-3.87383
13.908	-1.21866	-18.5725	0.516016	-3.88622
13.911	-1.21703	-18.5842	0.566738	-3.89913
13.914	-1.21526	-18.5959	0.617653	-3.91257
13.917	-1.21333	-18.6077	0.668764	-3.92659
13.92	-1.21124	-18.6195	0.720075	-3.94119
13.923	-1.20901	-18.6313	0.771591	-3.95643
13.926	-1.20662	-18.6432	0.823315	-3.97232
13.929	-1.20407	-18.6551	0.875251	-3.9889
13.932	-1.20136	-18.6671	0.927403	-4.00621
13.935	-1.1985	-18.6792	0.979775	-4.02427
13.938	-1.19549	-18.6913	1.03237	-4.04312
13.941	-1.19231	-18.7034	1.0852	-4.0628
13.944	-1.18898	-18.7157	1.13825	-4.08334
13.947	-1.18548	-18.7279	1.19155	-4.10477
13.95	-1.18183	-18.7403	1.24508	-4.12713
13.953	-1.17801	-18.7527	1.29886	-4.15047
13.956	-1.17403	-18.7652	1.35289	-4.17482
13.959	-1.16989	-18.7778	1.40718	-4.20021
13.962	-1.16559	-18.7904	1.46172	-4.2267
13.965	-1.16112	-18.8031	1.51652	-4.25432
13.968	-1.15649	-18.8159	1.57159	-4.28312
13.971	-1.15169	-18.8288	1.62693	-4.31313
13.974	-1.14673	-18.8418	1.68254	-4.3444
13.977	-1.1416	-18.8549	1.73842	-4.37698
13.98	-1.1363	-18.8681	1.79459	-4.41092
13.983	-1.13083	-18.8814	1.85104	-4.44625
13.986	-1.12519	-18.8947	1.90777	-4.48302
13.989	-1.11939	-18.9082	1.96479	-4.52128
13.992	-1.11341	-18.9219	2.0221	-4.56109
13.995	-1.10725	-18.9356	2.0797	-4.60247
13.998	-1.10093	-18.9495	2.13759	-4.64548
14.001	-1.09443	-18.9635	2.19577	-4.69017
14.004	-1.08775	-18.9776	2.25424	-4.73657
14.007	-1.0809	-18.9919	2.31299	-4.78473
14.01	-1.07388	-19.0063	2.37202	-4.83468
14.013	-1.06667	-19.0209	2.43133	-4.88646
14.016	-1.05929	-19.0357	2.4909	-4.94011
14.019	-1.05173	-19.0506	2.55073	-4.99564
14.022	-1.04398	-19.0656	2.6108	-5.05308
14.025	-1.03606	-19.0809	2.6711	-5.11244
14.028	-1.02796	-19.0963	2.7316	-5.17371
14.031	-1.01967	-19.1119	2.79229	-5.23688
14.034	-1.0112	-19.1277	2.85312	-5.30193
14.037	-1.00255	-19.1437	2.91406	-5.36881
14.04	-0.99372	-19.1599	2.97507	-5.43747
14.043	-0.984704	-19.1764	3.0361	-5.50781
14.046	-0.975504	-19.193	3.09708	-5.57972
14.049	-0.966122	-19.2098	3.15794	-5.65307
14.052	-0.956557	-19.2269	3.21859	-5.72766
14.055	-0.946811	-19.2442	3.27895	-5.80329
14.058	-0.936884	-19.2617	3.33889	-5.87969
14.061	-0.926779	-19.2795	3.39829	-5.95656
14.064	-0.916496	-19.2975	3.457	-6.03352
14.067	-0.906038	-19.3157	3.51486	-6.11017
14.07	-0.895408	-19.3341	3.57167	-6.18603
14.073	-0.88461	-19.3528	3.62726	-6.26057
14.076	-0.873647	-19.3717	3.68138	-6.33318
14.079	-0.862524	-19.3908	3.7338	-6.40322
14.082	-0.851246	-19.4101	3.78428	-6.47
14.085	-0.839821	-19.4296	3.83255	-6.53278
14.088	-0.828254	-19.4493	3.87834	-6.59079
14.091	-0.816554	-19.4692	3.9214	-6.64328
14.094	-0.804729	-19.4892	3.96147	-6.68948
14.097	-0.792788	-19.5093	3.9983	-6.72866
14.1	-0.780743	-19.5295	4.0317	-6.76018
14.103	-0.768602	-19.5498	4.06148	-6.78344
14.106	-0.756378	-19.5702	4.08751	-6.79799
14.109	-0.744081	-19.5906	4.10971	-6.80347
14.112	-0.731723	-19.611	4.12805	-6.79969
14.115	-0.719317	-19.6314	4.14256	-6.78659
14.118	-0.706872	-19.6517	4.15332	-6.76428
14.121	-0.6944	-19.672	4.16047	-6.73299
14.124	-0.681912	-19.6921	4.1642	-6.6931
14.127	-0.669418	-19.7121	4.16472	-6.6451
14.13	-0.656927	-19.732	4.16229	-6.58956
14.133	-0.644447	-19.7517	4.15719	-6.52714
14.136	-0.631986	-19.7711	4.1497	-6.45853
14.139	-0.619551	-19.7904	4.14011	-6.38443
14.142	-0.607147	-19.8094	4.12871	-6.30555
14.145	-0.59478	-19.8282	4.11578	-6.2226
14.148	-0.582453	-19.8468	4.10158	-6.13622
14.151	-0.570171	-19.8651	4.08635	-6.04705
14.154	-0.557936	-19.8831	4.07031	-5.95565
14.157	-0.545749	-19.9008	4.05367	-5.86255
14.16	-0.533614	-19.9182	4.0366	-5.76821
14.163	-0.52153	-19.9354	4.01926	-5.67304
14.166	-0.509498	-19.9523	4.00179	-5.57739
14.169	-0.497519	-19.9689	3.9843	-5.48159
14.172	-0.485592	-19.9852	3.96689	-5.38589
14.175	-0.473717	-20.0012	3.94964	-5.29051
14.178	-0.461894	-20.0169	3.93262	-5.19565
14.181	-0.450121	-20.0324	3.91588	-5.10144
14.184	-0.438398	-20.0475	3.89948	-5.00802
14.187	-0.426723	-20.0624	3.88344	-4.91547
14.19	-0.415096	-20.077	3.86779	-4.82387
14.193	-0.403516	-20.0914	3.85254	-4.73327
14.196	-0.391981	-20.1054	3.83772	-4.6437
14.199	-0.380489	-20.1192	3.82332	-4.5552
14.202	-0.36904	-20.1328	3.80935	-4.46777
14.205	-0.357632	-20.146	3.79582	-4.38142
14.208	-0.346264	-20.159	3.78271	-4.29612
14.211	-0.334935	-20.1718	3.77002	-4.21188
14.214	-0.323644	-20.1843	3.75774	-4.12866
14.217	-0.312388	-20.1966	3.74586	-4.04646
14.22	-0.301168	-20.2086	3.73437	-3.96522
14.223	-0.289981	-20.2204	3.72326	-3.88494
14.226	-0.278828	-20.2319	3.71252	-3.80557
14.229	-0.267706	-20.2432	3.70213	-3.72708
14.232	-0.256614	-20.2543	3.69208	-3.64944
14.235	-0.245553	-20.2651	3.68236	-3.57261
14.238	-0.23452	-20.2757	3.67294	-3.49655
14.241	-0.223515	-20.2861	3.66382	-3.42123
14.244	-0.212536	-20.2962	3.65499	-3.34661
14.247	-0.201584	-20.3062	3.64642	-3.27267
14.25	-0.190657	-20.3159	3.63811	-3.19936
14.253	-0.179755	-20.3254	3.63003	-3.12665
14.256	-0.168877	-20.3346	3.62219	-3.05452
14.259	-0.158022	-20.3437	3.61455	-2.98292
14.262	-0.147189	-20.3525	3.60711	-2.91183
14.265	-0.136379	-20.3612	3.59987	-2.84123
14.268	-0.12559	-20.3696	3.59279	-2.77107
14.271	-0.114822	-20.3778	3.58587	-2.70134
14.274	-0.104074	-20.3858	3.5791	-2.63201
14.277	-0.0933467	-20.3936	3.57247	-2.56306
14.28	-0.0826391	-20.4012	3.56595	-2.49446
14.283	-0.0719507	-20.4086	3.55955	-2.4262
14.286	-0.0612815	-20.4157	3.55324	-2.35825
14.289	-0.050631	-20.4227	3.54703	-2.29059
14.292	-0.0399991	-20.4295	3.54088	-2.2232
14.295	-0.0293855	-20.436	3.5348	-2.15608
14.298	-0.0187901	-20.4424	3.52877	-2.0892
14.301	-0.0082127	-20.4486	3.52278	-2.02255
14.304	0.00234678	-20.4545	3.51682	-1.95612
14.307	0.0128884	-20.4603	3.51088	-1.88989
14.31	0.0234122	-20.4659	3.50495	-1.82386
14.313	0.0339182	-20.4713	3.49901	-1.75802
14.316	0.0444064	-20.4764	3.49306	-1.69236
14.319	0.0548767	-20.4814	3.48708	-1.62687
14.322	0.065329	-20.4862	3.48107	-1.56154
14.325	0.0757632	-20.4908	3.47501	-1.49638
14.328	0.0861792	-20.4952	3.46889	-1.43138
14.331	0.0965766	-20.4994	3.4627	-1.36653
14.334	0.106955	-20.5034	3.45644	-1.30184
14.337	0.117315	-20.5072	3.45009	-1.2373
14.34	0.127656	-20.5108	3.44364	-1.17292
14.343	0.137977	-20.5142	3.43709	-1.1087
14.346	0.148279	-20.5175	3.43042	-1.04463
14.349	0.15856	-20.5205	3.42361	-0.98073
14.352	0.16882	-20.5233	3.41668	-0.916994
14.355	0.17906	-20.526	3.40959	-0.85343
14.358	0.189278	-20.5285	3.40235	-0.790043
14.361	0.199474	-20.5307	3.39494	-0.72684
14.364	0.209647	-20.5328	3.38735	-0.663829
14.367	0.219798	-20.5347	3.37958	-0.601018
14.37	0.229925	-20.5364	3.37162	-0.538414
14.373	0.240028	-20.538	3.36346	-0.476028
14.376	0.250106	-20.5393	3.35508	-0.413869
14.379	0.260158	-20.5404	3.34648	-0.351947
14.382	0.270184	-20.5414	3.33766	-0.290274
14.385	0.280184	-20.5422	3.3286	-0.22886
14.388	0.290156	-20.5428	3.31929	-0.167718
14.391	0.3001	-20.5432	3.30973	-0.106858
14.394	0.310014	-20.5434	3.29992	-0.0462944
14.397	0.319899	-20.5435	3.28983	0.0139612
14.4	0.329753	-20.5433	3.27947	0.0738957
14.403	0.339576	-20.543	3.26883	0.133496
14.406	0.349366	-20.5425	3.2579	0.192749
14.409	0.359123	-20.5419	3.24668	0.251642
14.412	0.368846	-20.541	3.23516	0.310161
14.415	0.378534	-20.54	3.22333	0.368292
14.418	0.388186	-20.5388	3.21119	0.426022
14.421	0.397801	-20.5375	3.19874	0.483339
14.424	0.407378	-20.5359	3.18596	0.540228
14.427	0.416917	-20.5342	3.17286	0.596676
14.43	0.426415	-20.5323	3.15942	0.652671
14.433	0.435873	-20.5303	3.14565	0.7082
14.436	0.445289	-20.5281	3.13154	0.76325
14.439	0.454662	-20.5257	3.11709	0.817809
14.442	0.463992	-20.5232	3.1023	0.871865
14.445	0.473276	-20.5205	3.08715	0.925406
14.448	0.482514	-20.5176	3.07166	0.978421
14.451	0.491706	-20.5146	3.05581	1.0309
14.454	0.500849	-20.5115	3.03961	1.08283
14.457	0.509943	-20.5081	3.02305	1.1342
14.46	0.518987	-20.5046	3.00614	1.185
14.463	0.52798	-20.501	2.98886	1.23523
14.466	0.53692	-20.4972	2.97122	1.28486
14.469	0.545807	-20.4933	2.95323	1.33391
14.472	0.55464	-20.4892	2.93487	1.38235
14.475	0.563416	-20.485	2.91615	1.43018
14.478	0.572136	-20.4807	2.89707	1.47739
14.481	0.580799	-20.4762	2.87764	1.52398
14.484	0.589402	-20.4715	2.85784	1.56993
14.487	0.597946	-20.4667	2.83768	1.61525
14.49	0.606428	-20.4618	2.81717	1.65993
14.493	0.614849	-20.4568	2.7963	1.70396
14.496	0.623206	-20.4516	2.77508	1.74735
14.499	0.631499	-20.4463	2.7535	1.79007
14.502	0.639727	-20.4409	2.73158	1.83214
14.505	0.647888	-20.4353	2.7093	1.87355
14.508	0.655983	-20.4296	2.68669	1.9143
14.511	0.664008	-20.4238	2.66372	1.95439
14.514	0.671965	-20.4179	2.64042	1.99381
14.517	0.679851	-20.4119	2.61678	2.03256
14.52	0.687666	-20.4057	2.5928	2.07065
14.523	0.695408	-20.3994	2.5685	2.10807
14.526	0.703077	-20.3931	2.54386	2.14482
14.529	0.710671	-20.3866	2.5189	2.18091
14.532	0.71819	-20.38	2.49362	2.21634
14.535	0.725633	-20.3733	2.46802	2.2511
14.538	0.732998	-20.3665	2.4421	2.2852
14.541	0.740285	-20.3596	2.41588	2.31865
14.544	0.747493	-20.3525	2.38934	2.35145
14.547	0.754621	-20.3454	2.36251	2.38359
14.55	0.761668	-20.3382	2.33537	2.41508
14.553	0.768634	-20.331	2.30794	2.44594
14.556	0.775516	-20.3236	2.28021	2.47615
14.559	0.782315	-20.3161	2.2522	2.50573
14.562	0.789029	-20.3085	2.22391	2.53468
14.565	0.795658	-20.3009	2.19533	2.56301
14.568	0.802201	-20.2932	2.16648	2.59072
14.571	0.808657	-20.2854	2.13735	2.61782
14.574	0.815026	-20.2775	2.10796	2.64431
14.577	0.821305	-20.2695	2.0783	2.67021
14.58	0.827496	-20.2614	2.04839	2.69551
14.583	0.833596	-20.2533	2.01822	2.72023
14.586	0.839605	-20.2451	1.98779	2.74437
14.589	0.845523	-20.2368	1.95712	2.76794
14.592	0.851348	-20.2285	1.9262	2.79095
14.595	0.85708	-20.2201	1.89504	2.81341
14.598	0.862718	-20.2116	1.86364	2.83532
14.601	0.868262	-20.2031	1.83201	2.8567
14.604	0.87371	-20.1945	1.80015	2.87755
14.607	0.879063	-20.1858	1.76807	2.89789
14.61	0.884319	-20.1771	1.73576	2.91771
14.613	0.889478	-20.1683	1.70323	2.93704
14.616	0.894538	-20.1595	1.67049	2.95587
14.619	0.899501	-20.1506	1.63753	2.97423
14.622	0.904364	-20.1416	1.60437	2.99212
14.625	0.909127	-20.1326	1.57099	3.00956
14.628	0.91379	-20.1236	1.53742	3.02654
14.631	0.918352	-20.1145	1.50364	3.04309
14.634	0.922812	-20.1053	1.46967	3.05922
14.637	0.92717	-20.0961	1.4355	3.07493
14.64	0.931425	-20.0869	1.40114	3.09024
14.643	0.935577	-20.0776	1.36659	3.10516
14.646	0.939625	-20.0682	1.33185	3.11969
14.649	0.943568	-20.0589	1.29693	3.13387
14.652	0.947407	-20.0494	1.26182	3.14768
14.655	0.951139	-20.04	1.22653	3.16116
14.658	0.954766	-20.0305	1.19106	3.1743
14.661	0.958286	-20.0209	1.15542	3.18713
14.664	0.961699	-20.0114	1.1196	3.19965
14.667	0.965004	-20.0017	1.08361	3.21189
14.67	0.968201	-19.9921	1.04744	3.22384
14.673	0.971289	-19.9824	1.01111	3.23553
14.676	0.974267	-19.9727	0.974601	3.24696
14.679	0.977137	-19.9629	0.937926	3.25816
14.682	0.979895	-19.9531	0.901083	3.26913
14.685	0.982543	-19.9433	0.864073	3.2799
14.688	0.98508	-19.9334	0.826897	3.29046
14.691	0.987505	-19.9236	0.789555	3.30085
14.694	0.989817	-19.9136	0.752047	3.31106
14.697	0.992017	-19.9037	0.714374	3.32112
14.7	0.994104	-19.8937	0.676536	3.33104
14.703	0.996077	-19.8837	0.638533	3.34084
14.706	0.997935	-19.8737	0.600365	3.35052
14.709	0.999679	-19.8636	0.562031	3.36012
14.712	1.00131	-19.8535	0.523531	3.36963
14.715	1.00282	-19.8434	0.484866	3.37907
14.718	1.00422	-19.8332	0.446033	3.38847
14.721	1.0055	-19.823	0.407032	3.39784
14.724	1.00666	-19.8128	0.367863	3.40718
14.727	1.0077	-19.8026	0.328524	3.41653
14.73	1.00863	-19.7923	0.289013	3.42589
14.733	1.00944	-19.782	0.249331	3.43527
14.736	1.01013	-19.7717	0.209475	3.44471
14.739	1.0107	-19.7614	0.169443	3.45421
14.742	1.01114	-19.751	0.129235	3.46379
14.745	1.01147	-19.7406	0.0888475	3.47346
14.748	1.01168	-19.7302	0.0482795	3.48325
14.751	1.01176	-19.7197	0.00752862	3.49317
14.754	1.01172	-19.7092	-0.0334072	3.50325
14.757	1.01156	-19.6987	-0.0745303	3.51348
14.76	1.01128	-19.6881	-0.115843	3.52391
14.763	1.01087	-19.6775	-0.157348	3.53453
14.766	1.01033	-19.6669	-0.199048	3.54538
14.769	1.00967	-19.6563	-0.240946	3.55647
14.772	1.00889	-19.6456	-0.283044	3.56782
14.775	1.00797	-19.6349	-0.325345	3.57945
14.778	1.00693	-19.6241	-0.367853	3.59138
14.781	1.00577	-19.6133	-0.410571	3.60363
14.784	1.00447	-19.6025	-0.453502	3.61621
14.787	1.00305	-19.5916	-0.496649	3.62916
14.79	1.00149	-19.5807	-0.540017	3.64249
14.793	0.999807	-19.5698	-0.583608	3.65623
14.796	0.99799	-19.5588	-0.627426	3.67039
14.799	0.996042	-19.5477	-0.671475	3.685
14.802	0.993962	-19.5367	-0.715759	3.70008
14.805	0.991748	-19.5255	-0.760282	3.71566
14.808	0.9894	-19.5144	-0.805048	3.73176
14.811	0.986918	-19.5031	-0.850061	3.7484
14.814	0.9843	-19.4919	-0.895326	3.76561
14.817	0.981546	-19.4805	-0.940847	3.78342
14.82	0.978655	-19.4692	-0.986628	3.80185
14.823	0.975626	-19.4577	-1.03267	3.82092
14.826	0.972459	-19.4462	-1.07899	3.84068
14.829	0.969153	-19.4347	-1.12558	3.86114
14.832	0.965706	-19.4231	-1.17245	3.88234
14.835	0.962118	-19.4114	-1.2196	3.9043
14.838	0.958388	-19.3996	-1.26704	3.92707
14.841	0.954516	-19.3878	-1.31478	3.95066
14.844	0.9505	-19.3759	-1.36282	3.97511
14.847	0.946339	-19.364	-1.41116	4.00047
14.85	0.942033	-19.3519	-1.45981	4.02675
14.853	0.93758	-19.3398	-1.50878	4.05401
14.856	0.932981	-19.3276	-1.55807	4.08227
14.859	0.928232	-19.3153	-1.60768	4.11158
14.862	0.923335	-19.3029	-1.65763	4.14197
14.865	0.918287	-19.2905	-1.70792	4.17349
14.868	0.913087	-19.2779	-1.75855	4.20618
14.871	0.907735	-19.2652	-1.80953	4.24008
14.874	0.90223	-19.2525	-1.86087	4.27523
14.877	0.89657	-19.2396	-1.91258	4.3117
14.88	0.890755	-19.2266	-1.96465	4.34951
14.883	0.884782	-19.2135	-2.0171	4.38873
14.886	0.878652	-19.2003	-2.06993	4.4294
14.889	0.872363	-19.1869	-2.12315	4.47157
14.892	0.865913	-19.1734	-2.17676	4.5153
14.895	0.859302	-19.1598	-2.23077	4.56065
14.898	0.852529	-19.1461	-2.28519	4.60766
14.901	0.845591	-19.1322	-2.34002	4.65639
14.904	0.838489	-19.1181	-2.39526	4.70691
14.907	0.83122	-19.1039	-2.45093	4.75927
14.91	0.823783	-19.0896	-2.50703	4.81352
14.913	0.816178	-19.075	-2.56355	4.86973
14.916	0.808402	-19.0603	-2.6205	4.92795
14.919	0.800455	-19.0455	-2.67789	4.98824
14.922	0.792335	-19.0304	-2.73571	5.05065
14.925	0.784041	-19.0152	-2.79397	5.11523
14.928	0.775571	-18.9997	-2.85265	5.18203
14.931	0.766925	-18.9841	-2.91175	5.25109
14.934	0.758101	-18.9682	-2.97126	5.32244
14.937	0.749097	-18.9521	-3.03117	5.39611
14.94	0.739914	-18.9358	-3.09146	5.4721
14.943	0.730549	-18.9193	-3.1521	5.55043
14.946	0.721001	-18.9025	-3.21306	5.63107
14.949	0.711271	-18.8855	-3.27431	5.71398
14.952	0.701356	-18.8682	-3.3358	5.7991
14.955	0.691256	-18.8507	-3.39747	5.88635
14.958	0.680972	-18.8329	-3.45924	5.97558
14.961	0.670501	-18.8149	-3.52102	6.06663
14.964	0.659846	-18.7965	-3.58273	6.15929
14.967	0.649006	-18.7779	-3.64422	6.25329
14.97	0.637982	-18.759	-3.70535	6.34829
14.973	0.626775	-18.7398	-3.76596	6.4439
14.976	0.615387	-18.7203	-3.82585	6.53963
14.979	0.603821	-18.7006	-3.88479	6.63493
14.982	0.59208	-18.6805	-3.94252	6.72915
14.985	0.580168	-18.6602	-3.99876	6.82156
14.988	0.56809	-18.6396	-4.05319	6.91133
14.991	0.555851	-18.6187	-4.10546	6.99757
14.994	0.54346	-18.5976	-4.15522	7.07928
14.997	0.530923	-18.5763	-4.20207	7.15545
15	0.518251	-18.5547	-4.24563	7.22501
15.003	0.505453	-18.5329	-4.28551	7.2869
15.006	0.492542	-18.511	-4.32134	7.34008
15.009	0.47953	-18.4889	-4.35278	7.38361
15.012	0.46643	-18.4667	-4.37954	7.41665
15.015	0.453258	-18.4444	-4.40139	7.43851
15.018	0.440027	-18.4221	-4.41819	7.44871
15.021	0.426754	-18.3997	-4.42985	7.44695
15.024	0.413453	-18.3774	-4.43639	7.4332
15.027	0.400141	-18.3551	-4.43793	7.40763
15.03	0.38683	-18.333	-4.43463	7.37065
15.033	0.373537	-18.3109	-4.42678	7.32286
15.036	0.360274	-18.289	-4.41467	7.26501
15.039	0.347053	-18.2673	-4.39867	7.198
15.042	0.333885	-18.2459	-4.37919	7.12279
15.045	0.32078	-18.2246	-4.35662	7.0404
15.048	0.307748	-18.2036	-4.33137	6.95186
15.051	0.294794	-18.1829	-4.30384	6.85817
15.054	0.281926	-18.1625	-4.27441	6.76029
15.057	0.269149	-18.1424	-4.24343	6.65912
15.06	0.256466	-18.1225	-4.21122	6.55546
15.063	0.243882	-18.103	-4.17807	6.45006
15.066	0.231398	-18.0838	-4.14423	6.34356
15.069	0.219017	-18.065	-4.10993	6.23653
15.072	0.206738	-18.0464	-4.07535	6.12945
15.075	0.194564	-18.0282	-4.04066	6.02273
15.078	0.182494	-18.0103	-4.006	5.91671
15.081	0.170528	-17.9927	-3.97149	5.81168
15.084	0.158664	-17.9754	-3.9372	5.70786
15.087	0.146904	-17.9584	-3.90323	5.60543
15.09	0.135244	-17.9418	-3.86963	5.50453
15.093	0.123685	-17.9254	-3.83645	5.40527
15.096	0.112225	-17.9093	-3.80373	5.30771
15.099	0.100862	-17.8935	-3.77148	5.21192
15.102	0.0895947	-17.8781	-3.73974	5.1179
15.105	0.0784223	-17.8628	-3.70851	5.02569
15.108	0.0673427	-17.8479	-3.6778	4.93527
15.111	0.0563546	-17.8332	-3.64761	4.84663
15.114	0.0454562	-17.8188	-3.61795	4.75974
15.117	0.034646	-17.8047	-3.5888	4.67457
15.12	0.0239225	-17.7908	-3.56016	4.5911
15.123	0.0132842	-17.7771	-3.53202	4.50926
15.126	0.00272949	-17.7637	-3.50438	4.42902
15.129	-0.00774299	-17.7505	-3.47723	4.35034
15.132	-0.0181347	-17.7376	-3.45054	4.27316
15.135	-0.0284471	-17.7249	-3.42432	4.19743
15.138	-0.0386814	-17.7124	-3.39855	4.12311
15.141	-0.0488391	-17.7002	-3.37322	4.05014
15.144	-0.0589215	-17.6881	-3.34831	3.97847
15.147	-0.0689297	-17.6763	-3.32381	3.90807
15.15	-0.0788651	-17.6647	-3.29972	3.83887
15.153	-0.0887287	-17.6532	-3.27601	3.77084
15.156	-0.0985219	-17.642	-3.25269	3.70392
15.159	-0.108246	-17.631	-3.22973	3.63807
15.162	-0.117901	-17.6202	-3.20713	3.57326
15.165	-0.127489	-17.6096	-3.18487	3.50944
15.168	-0.137011	-17.5991	-3.16295	3.44657
15.171	-0.146467	-17.5889	-3.14135	3.38461
15.174	-0.15586	-17.5788	-3.12007	3.32352
15.177	-0.165188	-17.569	-3.0991	3.26328
15.18	-0.174455	-17.5593	-3.07842	3.20384
15.183	-0.183659	-17.5497	-3.05803	3.14518
15.186	-0.192803	-17.5404	-3.03791	3.08726
15.189	-0.201887	-17.5312	-3.01807	3.03006
15.192	-0.210912	-17.5222	-2.99849	2.97354
15.195	-0.219879	-17.5134	-2.97916	2.91768
15.198	-0.228788	-17.5047	-2.96008	2.86246
15.201	-0.23764	-17.4962	-2.94123	2.80784
15.204	-0.246436	-17.4878	-2.92262	2.75381
15.207	-0.255176	-17.4797	-2.90423	2.70035
15.21	-0.263862	-17.4716	-2.88606	2.64743
15.213	-0.272493	-17.4638	-2.8681	2.59503
15.216	-0.281071	-17.4561	-2.85033	2.54314
15.219	-0.289595	-17.4485	-2.83277	2.49174
15.222	-0.298068	-17.4411	-2.81539	2.4408
15.225	-0.306488	-17.4339	-2.7982	2.39033
15.228	-0.314857	-17.4268	-2.78118	2.34029
15.231	-0.323176	-17.4198	-2.76433	2.29068
15.234	-0.331444	-17.413	-2.74765	2.24149
15.237	-0.339662	-17.4064	-2.73112	2.19269
15.24	-0.347831	-17.3999	-2.71475	2.14429
15.243	-0.355951	-17.3935	-2.69852	2.09627
15.246	-0.364022	-17.3873	-2.68243	2.04861
15.249	-0.372046	-17.3812	-2.66647	2.00132
15.252	-0.380021	-17.3753	-2.65064	1.95438
15.255	-0.38795	-17.3695	-2.63493	1.90778
15.258	-0.395831	-17.3638	-2.61934	1.86152
15.261	-0.403666	-17.3583	-2.60386	1.81559
15.264	-0.411455	-17.3529	-2.58849	1.76999
15.267	-0.419198	-17.3477	-2.57321	1.7247
15.27	-0.426894	-17.3426	-2.55802	1.67973
15.273	-0.434546	-17.3376	-2.54293	1.63507
15.276	-0.442152	-17.3328	-2.52791	1.59072
15.279	-0.449714	-17.3281	-2.51298	1.54666
15.282	-0.45723	-17.3235	-2.49811	1.50291
15.285	-0.464703	-17.3191	-2.48331	1.45946
15.288	-0.472131	-17.3147	-2.46857	1.4163
15.291	-0.479514	-17.3106	-2.45388	1.37343
15.294	-0.486854	-17.3065	-2.43925	1.33085
15.297	-0.49415	-17.3026	-2.42466	1.28857
15.3	-0.501402	-17.2988	-2.41011	1.24657
15.303	-0.508611	-17.2951	-2.39559	1.20487
15.306	-0.515776	-17.2915	-2.3811	1.16345
15.309	-0.522898	-17.2881	-2.36664	1.12233
15.312	-0.529976	-17.2848	-2.3522	1.08149
15.315	-0.537011	-17.2816	-2.33777	1.04095
15.318	-0.544003	-17.2786	-2.32335	1.00069
15.321	-0.550952	-17.2756	-2.30893	0.960727
15.324	-0.557857	-17.2728	-2.29452	0.921057
15.327	-0.564719	-17.2701	-2.2801	0.881682
15.33	-0.571538	-17.2675	-2.26567	0.842602
15.333	-0.578313	-17.265	-2.25123	0.803819
15.336	-0.585045	-17.2627	-2.23677	0.765335
15.339	-0.591734	-17.2604	-2.22229	0.727152
15.342	-0.598379	-17.2583	-2.20778	0.68927
15.345	-0.604981	-17.2563	-2.19324	0.651692
15.348	-0.611539	-17.2544	-2.17867	0.61442
15.351	-0.618053	-17.2526	-2.16406	0.577455
15.354	-0.624523	-17.2509	-2.14941	0.540799
15.357	-0.630949	-17.2494	-2.13471	0.504455
15.36	-0.637332	-17.2479	-2.11997	0.468423
15.363	-0.643669	-17.2466	-2.10517	0.432705
15.366	-0.649963	-17.2453	-2.09032	0.397304
15.369	-0.656211	-17.2442	-2.0754	0.362221
15.372	-0.662415	-17.2431	-2.06043	0.327457
15.375	-0.668574	-17.2422	-2.04539	0.293015
15.378	-0.674688	-17.2414	-2.03028	0.258894
15.381	-0.680756	-17.2407	-2.01511	0.225098
15.384	-0.686779	-17.24	-1.99986	0.191627
15.387	-0.692755	-17.2395	-1.98453	0.158482
15.39	-0.698686	-17.2391	-1.96913	0.125664
15.393	-0.70457	-17.2388	-1.95364	0.093175
15.396	-0.710408	-17.2385	-1.93808	0.0610148
15.399	-0.716199	-17.2384	-1.92242	0.0291843
15.402	-0.721942	-17.2383	-1.90669	-0.00231587
15.405	-0.727639	-17.2384	-1.89086	-0.0334852
15.408	-0.733288	-17.2385	-1.87495	-0.0643235
15.411	-0.738889	-17.2388	-1.85894	-0.0948305
15.414	-0.744442	-17.2391	-1.84284	-0.125006
15.417	-0.749946	-17.2395	-1.82665	-0.154851
15.42	-0.755402	-17.24	-1.81036	-0.184364
15.423	-0.760808	-17.2406	-1.79397	-0.213547
15.426	-0.766165	-17.2413	-1.77749	-0.2424
15.429	-0.771473	-17.2421	-1.76091	-0.270924
15.432	-0.776731	-17.2429	-1.74422	-0.299119
15.435	-0.781939	-17.2439	-1.72744	-0.326986
15.438	-0.787096	-17.2449	-1.71056	-0.354527
15.441	-0.792202	-17.246	-1.69357	-0.381742
15.444	-0.797257	-17.2472	-1.67648	-0.408634
15.447	-0.802261	-17.2485	-1.65929	-0.435202
15.45	-0.807213	-17.2498	-1.642	-0.46145
15.453	-0.812113	-17.2512	-1.6246	-0.487379
15.456	-0.816961	-17.2527	-1.6071	-0.51299
15.459	-0.821756	-17.2543	-1.5895	-0.538285
15.462	-0.826498	-17.256	-1.57179	-0.563267
15.465	-0.831187	-17.2577	-1.55398	-0.587938
15.468	-0.835822	-17.2595	-1.53607	-0.6123
15.471	-0.840403	-17.2614	-1.51805	-0.636355
15.474	-0.84493	-17.2633	-1.49993	-0.660106
15.477	-0.849403	-17.2653	-1.4817	-0.683555
15.48	-0.853821	-17.2674	-1.46337	-0.706705
