#Werte:
#Zeitschritt dt:	1e-05
#Maximale Zeit tmax:	15
#Samplegroesse:	10000
#Ausgabedatei:	./Daten/data4.dat
#Zeit t	Winkel1 in rad	Winkel2 in rad	Winkelgeschw1 in rad/s	Winkelgeschw2 in rad/s	Kartesische Positionen x1 y1 x2 y2
0.30899	1.0998	1.53328	-3.0736	-0.690054	0.891118	-0.453771	1.89041	-0.491275
0.31049	1.09518	1.53224	-3.08888	-0.70529	0.889012	-0.457885	1.88827	-0.496434
0.31199	1.09054	1.53117	-3.10415	-0.720763	0.886875	-0.462009	1.88609	-0.501627
0.31349	1.08587	1.53007	-3.11941	-0.736476	0.884709	-0.466144	1.88388	-0.506854
0.31499	1.08118	1.52896	-3.13467	-0.752429	0.882513	-0.470288	1.88164	-0.512114
0.31649	1.07647	1.52782	-3.14991	-0.768624	0.880286	-0.474443	1.87936	-0.517408
0.31799	1.07173	1.52665	-3.16513	-0.785063	0.87803	-0.478606	1.87706	-0.522736
0.31949	1.06697	1.52546	-3.18035	-0.801748	0.875742	-0.48278	1.87471	-0.528098
0.32099	1.06219	1.52425	-3.19555	-0.818681	0.873423	-0.486962	1.87234	-0.533494
0.32249	1.05738	1.52301	-3.21073	-0.835863	0.871074	-0.491153	1.86993	-0.538924
0.32399	1.05256	1.52174	-3.2259	-0.853295	0.868692	-0.495352	1.86749	-0.544389
0.32549	1.04771	1.52045	-3.24105	-0.87098	0.86628	-0.499559	1.86501	-0.549888
0.32699	1.04283	1.51913	-3.25618	-0.888919	0.863835	-0.503775	1.8625	-0.555421
0.32849	1.03794	1.51778	-3.27129	-0.907113	0.861358	-0.507998	1.85995	-0.560989
0.32999	1.03302	1.51641	-3.28638	-0.925565	0.85885	-0.512228	1.85737	-0.566592
0.33149	1.02808	1.515	-3.30144	-0.944275	0.856308	-0.516465	1.85475	-0.572229
0.33299	1.02312	1.51357	-3.31649	-0.963246	0.853734	-0.520709	1.8521	-0.577901
0.33449	1.01813	1.51211	-3.3315	-0.982479	0.851128	-0.524959	1.84941	-0.583608
0.33599	1.01312	1.51063	-3.3465	-1.00197	0.848488	-0.529215	1.84668	-0.58935
0.33749	1.00809	1.50911	-3.36146	-1.02174	0.845815	-0.533477	1.84391	-0.595127
0.33899	1.00304	1.50756	-3.37639	-1.04176	0.843108	-0.537744	1.84111	-0.600938
0.34049	0.997961	1.50598	-3.3913	-1.06206	0.840368	-0.542017	1.83827	-0.606785
0.34199	0.992863	1.50437	-3.40617	-1.08262	0.837593	-0.546294	1.83539	-0.612668
0.34349	0.987743	1.50273	-3.42101	-1.10345	0.834785	-0.550576	1.83247	-0.618585
0.34499	0.9826	1.50106	-3.43581	-1.12456	0.831943	-0.554861	1.82951	-0.624537
0.34649	0.977435	1.49936	-3.45058	-1.14594	0.829066	-0.559151	1.82652	-0.630525
0.34799	0.972249	1.49763	-3.4653	-1.16759	0.826155	-0.563443	1.82348	-0.636548
0.34949	0.96704	1.49586	-3.47999	-1.18952	0.823209	-0.567739	1.8204	-0.642607
0.35099	0.961809	1.49406	-3.49464	-1.21173	0.820228	-0.572037	1.81728	-0.648701
0.35249	0.956556	1.49222	-3.50924	-1.23421	0.817211	-0.576338	1.81413	-0.65483
0.35399	0.951281	1.49035	-3.52379	-1.25697	0.81416	-0.580641	1.81093	-0.660995
0.35549	0.945985	1.48845	-3.5383	-1.28002	0.811073	-0.584945	1.80768	-0.667196
0.35699	0.940666	1.48651	-3.55276	-1.30334	0.807951	-0.58925	1.8044	-0.673431
0.35849	0.935326	1.48454	-3.56717	-1.32695	0.804793	-0.593556	1.80108	-0.679703
0.35999	0.929965	1.48253	-3.58152	-1.35085	0.801599	-0.597862	1.79771	-0.68601
0.36149	0.924582	1.48049	-3.59582	-1.37502	0.798369	-0.602168	1.79429	-0.692352
0.36299	0.919178	1.47841	-3.61006	-1.39949	0.795103	-0.606474	1.79084	-0.69873
0.36449	0.913752	1.47629	-3.62424	-1.42424	0.791801	-0.610779	1.78734	-0.705143
0.36599	0.908305	1.47414	-3.63836	-1.44928	0.788462	-0.615083	1.78379	-0.711592
0.36749	0.902837	1.47194	-3.65242	-1.47461	0.785087	-0.619385	1.78021	-0.718077
0.36899	0.897348	1.46971	-3.66641	-1.50022	0.781676	-0.623685	1.77657	-0.724597
0.37049	0.891838	1.46744	-3.68033	-1.52613	0.778227	-0.627983	1.77289	-0.731152
0.37199	0.886307	1.46513	-3.69418	-1.55234	0.774742	-0.632277	1.76917	-0.737743
0.37349	0.880755	1.46279	-3.70796	-1.57883	0.77122	-0.636569	1.76539	-0.744369
0.37499	0.875183	1.4604	-3.72166	-1.60562	0.767661	-0.640856	1.76157	-0.75103
0.37649	0.869591	1.45797	-3.73528	-1.6327	0.764065	-0.645139	1.75771	-0.757727
0.37799	0.863978	1.4555	-3.74882	-1.66007	0.760432	-0.649418	1.75379	-0.764459
0.37949	0.858344	1.45299	-3.76228	-1.68774	0.756761	-0.653691	1.74983	-0.771226
0.38099	0.852691	1.45044	-3.77565	-1.71571	0.753054	-0.657959	1.74582	-0.778028
0.38249	0.847017	1.44784	-3.78894	-1.74398	0.749309	-0.662221	1.74176	-0.784865
0.38399	0.841324	1.44521	-3.80213	-1.77254	0.745526	-0.666476	1.73765	-0.791737
0.38549	0.835611	1.44252	-3.81522	-1.8014	0.741707	-0.670725	1.73349	-0.798644
0.38699	0.829879	1.4398	-3.82822	-1.83055	0.737849	-0.674965	1.72928	-0.805586
0.38849	0.824127	1.43703	-3.84112	-1.86001	0.733955	-0.679198	1.72502	-0.812563
0.38999	0.818355	1.43422	-3.85392	-1.88977	0.730023	-0.683423	1.72071	-0.819574
0.39149	0.812565	1.43136	-3.86661	-1.91982	0.726053	-0.687638	1.71635	-0.826619
0.39299	0.806756	1.42846	-3.87919	-1.95018	0.722046	-0.691845	1.71193	-0.833699
0.39449	0.800928	1.42551	-3.89166	-1.98083	0.718002	-0.696041	1.70747	-0.840813
0.39599	0.795081	1.42252	-3.90401	-2.01179	0.71392	-0.700227	1.70295	-0.847961
0.39749	0.789216	1.41948	-3.91624	-2.04305	0.709801	-0.704402	1.69837	-0.855143
0.39899	0.783332	1.41639	-3.92835	-2.07461	0.705644	-0.708566	1.69375	-0.862359
