#Values:
#Time step dt:	1e-06
#Max Time tmax:	20
#Samplesize:	10000
#Outfile:	./Data/data2.dat
#l1: 1	l2: 1	m1: 2	m2: 1
#Mass 1: 	starting angle: 1.5708, starting vel: 0
#Mass 2: 	starting angle: 0, starting vel: 0
#Time t 	 Angle1 in rad 	 Angle2 in rad 	 AngVel1 in rad/s 	 AngVel2 in rad/s 	 Cart Positions x1 	 y1 	 x2 	 y2 
12.418	7.70625	-11.1767	-2.32045	5.3772	0.989107	-0.147198	1.97275	-0.327328
12.42	7.70159	-11.1659	-2.34049	5.37847	0.98841	-0.151807	1.97393	-0.321347
12.422	7.69689	-11.1552	-2.36013	5.37898	0.987686	-0.156451	1.97498	-0.31538
12.424	7.69215	-11.1444	-2.37937	5.37872	0.986933	-0.161131	1.97588	-0.309429
12.426	7.68737	-11.1337	-2.39821	5.37766	0.986152	-0.165844	1.97663	-0.303497
12.428	7.68255	-11.1229	-2.41666	5.3758	0.985342	-0.17059	1.97725	-0.297584
12.43	7.6777	-11.1122	-2.4347	5.37313	0.984503	-0.175368	1.97771	-0.291693
12.432	7.67281	-11.1014	-2.45235	5.36964	0.983634	-0.180178	1.97804	-0.285826
12.434	7.66789	-11.0907	-2.46961	5.36531	0.982735	-0.185017	1.97822	-0.279984
12.436	7.66294	-11.08	-2.48648	5.36015	0.981806	-0.189885	1.97825	-0.27417
12.438	7.65795	-11.0692	-2.50296	5.35415	0.980847	-0.194782	1.97813	-0.268386
12.44	7.65292	-11.0585	-2.51907	5.34731	0.979856	-0.199705	1.97787	-0.262632
12.442	7.64787	-11.0479	-2.5348	5.33963	0.978834	-0.204655	1.97747	-0.256913
12.444	7.64279	-11.0372	-2.55017	5.33112	0.977781	-0.209629	1.97692	-0.251228
12.446	7.63767	-11.0265	-2.56517	5.32177	0.976696	-0.214628	1.97622	-0.245581
12.448	7.63253	-11.0159	-2.57982	5.31159	0.975579	-0.219651	1.97537	-0.239974
12.45	7.62735	-11.0053	-2.59413	5.30059	0.974429	-0.224695	1.97438	-0.234407
12.452	7.62215	-10.9947	-2.6081	5.28877	0.973247	-0.229761	1.97325	-0.228884
12.454	7.61692	-10.9841	-2.62175	5.27616	0.972032	-0.234848	1.97197	-0.223406
12.456	7.61166	-10.9736	-2.63507	5.26275	0.970784	-0.239955	1.97054	-0.217975
12.458	7.60638	-10.9631	-2.64809	5.24856	0.969503	-0.24508	1.96897	-0.212593
12.46	7.60107	-10.9526	-2.66081	5.23361	0.968188	-0.250224	1.96726	-0.207262
12.462	7.59574	-10.9421	-2.67324	5.21791	0.96684	-0.255385	1.96541	-0.201983
12.464	7.59038	-10.9317	-2.68539	5.20148	0.965457	-0.260562	1.96342	-0.196759
12.466	7.58499	-10.9213	-2.69727	5.18432	0.964041	-0.265755	1.96129	-0.191591
12.468	7.57959	-10.911	-2.7089	5.16648	0.96259	-0.270963	1.95901	-0.18648
12.47	7.57416	-10.9007	-2.72028	5.14795	0.961105	-0.276185	1.95661	-0.181429
12.472	7.56871	-10.8904	-2.73143	5.12876	0.959585	-0.281421	1.95406	-0.17644
12.474	7.56323	-10.8802	-2.74236	5.10892	0.95803	-0.286669	1.95138	-0.171512
12.476	7.55774	-10.87	-2.75307	5.08847	0.95644	-0.291929	1.94856	-0.166649
12.478	7.55222	-10.8598	-2.76358	5.06741	0.954815	-0.297201	1.94561	-0.161852
12.48	7.54668	-10.8497	-2.7739	5.04577	0.953154	-0.302484	1.94253	-0.157121
12.482	7.54113	-10.8396	-2.78403	5.02357	0.951459	-0.307777	1.93932	-0.152459
12.484	7.53555	-10.8296	-2.794	5.00082	0.949727	-0.313079	1.93599	-0.147867
12.486	7.52995	-10.8196	-2.80381	4.97756	0.94796	-0.318391	1.93252	-0.143346
12.488	7.52433	-10.8097	-2.81347	4.95379	0.946156	-0.323711	1.92893	-0.138896
12.49	7.5187	-10.7998	-2.82299	4.92954	0.944316	-0.329039	1.92522	-0.13452
12.492	7.51304	-10.79	-2.83239	4.90483	0.942441	-0.334374	1.92138	-0.130218
12.494	7.50737	-10.7802	-2.84166	4.87967	0.940528	-0.339716	1.91742	-0.125992
12.496	7.50167	-10.7705	-2.85082	4.85409	0.938579	-0.345064	1.91335	-0.121841
12.498	7.49596	-10.7608	-2.85988	4.8281	0.936593	-0.350418	1.90915	-0.117768
12.5	7.49024	-10.7511	-2.86884	4.80173	0.93457	-0.355778	1.90485	-0.113773
12.502	7.48449	-10.7416	-2.87772	4.77498	0.93251	-0.361143	1.90042	-0.109857
12.504	7.47872	-10.732	-2.88653	4.74787	0.930413	-0.366512	1.89589	-0.10602
12.506	7.47294	-10.7226	-2.89526	4.72043	0.928279	-0.371885	1.89125	-0.102264
12.508	7.46714	-10.7132	-2.90393	4.69266	0.926106	-0.377262	1.88649	-0.0985886
12.51	7.46133	-10.7038	-2.91255	4.66459	0.923896	-0.382643	1.88163	-0.0949946
12.512	7.45549	-10.6945	-2.92112	4.63622	0.921648	-0.388026	1.87667	-0.0914825
12.514	7.44964	-10.6853	-2.92965	4.60756	0.919362	-0.393412	1.8716	-0.088053
12.516	7.44377	-10.6761	-2.93814	4.57864	0.917038	-0.398799	1.86643	-0.0847063
12.518	7.43789	-10.6669	-2.94661	4.54947	0.914676	-0.404189	1.86116	-0.0814429
12.52	7.43199	-10.6579	-2.95504	4.52004	0.912274	-0.40958	1.85579	-0.0782631
12.522	7.42607	-10.6489	-2.96346	4.49039	0.909834	-0.414972	1.85033	-0.0751672
12.524	7.42013	-10.6399	-2.97187	4.46051	0.907355	-0.420365	1.84477	-0.0721554
12.526	7.41418	-10.631	-2.98026	4.43042	0.904837	-0.425758	1.83912	-0.0692279
12.528	7.40821	-10.6222	-2.98866	4.40013	0.90228	-0.431151	1.83338	-0.0663849
12.53	7.40223	-10.6134	-2.99705	4.36964	0.899683	-0.436544	1.82755	-0.0636265
12.532	7.39622	-10.6047	-3.00544	4.33896	0.897046	-0.441937	1.82163	-0.0609527
12.534	7.39021	-10.5961	-3.01384	4.3081	0.89437	-0.447328	1.81562	-0.0583637
12.536	7.38417	-10.5875	-3.02224	4.27707	0.891653	-0.452719	1.80953	-0.0558592
12.538	7.37812	-10.579	-3.03066	4.24587	0.888897	-0.458107	1.80336	-0.0534394
12.54	7.37205	-10.5705	-3.0391	4.21451	0.8861	-0.463494	1.79711	-0.0511042
12.542	7.36596	-10.5621	-3.04755	4.183	0.883262	-0.468879	1.79077	-0.0488533
12.544	7.35986	-10.5538	-3.05603	4.15134	0.880384	-0.474261	1.78436	-0.0466867
12.546	7.35374	-10.5455	-3.06452	4.11953	0.877465	-0.479641	1.77788	-0.0446042
12.548	7.3476	-10.5373	-3.07304	4.08757	0.874505	-0.485017	1.77132	-0.0426056
12.55	7.34144	-10.5291	-3.08159	4.05548	0.871503	-0.49039	1.76468	-0.0406905
12.552	7.33527	-10.5211	-3.09016	4.02325	0.86846	-0.49576	1.75798	-0.0388588
12.554	7.32908	-10.5131	-3.09876	3.99089	0.865375	-0.501125	1.7512	-0.0371101
12.556	7.32288	-10.5051	-3.1074	3.9584	0.862248	-0.506486	1.74436	-0.035444
12.558	7.31665	-10.4972	-3.11606	3.92578	0.859079	-0.511842	1.73745	-0.0338603
12.56	7.31041	-10.4894	-3.12475	3.89303	0.855868	-0.517194	1.73047	-0.0323585
12.562	7.30415	-10.4816	-3.13348	3.86016	0.852615	-0.52254	1.72344	-0.0309382
12.564	7.29788	-10.474	-3.14224	3.82716	0.849319	-0.52788	1.71633	-0.0295989
12.566	7.29159	-10.4663	-3.15104	3.79404	0.84598	-0.533215	1.70917	-0.0283402
12.568	7.28527	-10.4588	-3.15987	3.7608	0.842598	-0.538543	1.70195	-0.0271616
12.57	7.27895	-10.4513	-3.16873	3.72743	0.839173	-0.543865	1.69467	-0.0260625
12.572	7.2726	-10.4439	-3.17763	3.69394	0.835705	-0.549179	1.68734	-0.0250425
12.574	7.26624	-10.4365	-3.18656	3.66033	0.832193	-0.554487	1.67995	-0.024101
12.576	7.25985	-10.4292	-3.19553	3.62659	0.828637	-0.559786	1.67251	-0.0232374
12.578	7.25345	-10.422	-3.20453	3.59273	0.825037	-0.565078	1.66501	-0.022451
12.58	7.24704	-10.4149	-3.21356	3.55874	0.821394	-0.570362	1.65747	-0.0217413
12.582	7.2406	-10.4078	-3.22262	3.52463	0.817706	-0.575636	1.64987	-0.0211077
12.584	7.23414	-10.4008	-3.23172	3.49039	0.813973	-0.580902	1.64223	-0.0205494
12.586	7.22767	-10.3938	-3.24085	3.45602	0.810196	-0.586159	1.63454	-0.0200658
12.588	7.22118	-10.3869	-3.25001	3.42153	0.806375	-0.591405	1.6268	-0.0196563
12.59	7.21467	-10.3801	-3.2592	3.3869	0.802508	-0.596641	1.61903	-0.01932
12.592	7.20814	-10.3734	-3.26842	3.35213	0.798596	-0.601867	1.6112	-0.0190563
12.594	7.2016	-10.3667	-3.27767	3.31724	0.794639	-0.607082	1.60334	-0.0188644
12.596	7.19503	-10.3601	-3.28695	3.2822	0.790637	-0.612285	1.59544	-0.0187436
12.598	7.18845	-10.3536	-3.29625	3.24703	0.786589	-0.617477	1.5875	-0.0186931
12.6	7.18185	-10.3471	-3.30557	3.21172	0.782496	-0.622656	1.57952	-0.0187122
12.602	7.17523	-10.3407	-3.31492	3.17627	0.778356	-0.627823	1.57151	-0.0187999
12.604	7.16859	-10.3344	-3.32429	3.14067	0.774171	-0.632977	1.56346	-0.0189556
12.606	7.16193	-10.3282	-3.33368	3.10493	0.769939	-0.638117	1.55538	-0.0191783
12.608	7.15525	-10.322	-3.3431	3.06903	0.765662	-0.643244	1.54726	-0.0194673
12.61	7.14856	-10.3159	-3.35253	3.03299	0.761338	-0.648356	1.53912	-0.0198216
12.612	7.14184	-10.3099	-3.36197	2.9968	0.756967	-0.653453	1.53095	-0.0202405
12.614	7.13511	-10.3039	-3.37143	2.96045	0.75255	-0.658535	1.52274	-0.0207231
12.616	7.12836	-10.298	-3.38091	2.92394	0.748086	-0.663602	1.51451	-0.0212684
12.618	7.12159	-10.2922	-3.39039	2.88728	0.743576	-0.668652	1.50626	-0.0218756
12.62	7.1148	-10.2865	-3.39989	2.85046	0.739018	-0.673685	1.49797	-0.0225438
12.622	7.10799	-10.2808	-3.40939	2.81347	0.734414	-0.678702	1.48967	-0.0232721
12.624	7.10116	-10.2752	-3.4189	2.77632	0.729762	-0.683701	1.48134	-0.0240595
12.626	7.09431	-10.2697	-3.42841	2.739	0.725064	-0.688682	1.47299	-0.0249052
12.628	7.08745	-10.2643	-3.43792	2.70152	0.720318	-0.693644	1.46463	-0.0258081
12.63	7.08056	-10.2589	-3.44744	2.66386	0.715525	-0.698587	1.45624	-0.0267674
12.632	7.07366	-10.2536	-3.45695	2.62604	0.710685	-0.703511	1.44784	-0.027782
12.634	7.06673	-10.2484	-3.46646	2.58804	0.705797	-0.708414	1.43941	-0.0288511
12.636	7.05979	-10.2433	-3.47596	2.54987	0.700862	-0.713297	1.43098	-0.0299736
12.638	7.05283	-10.2382	-3.48546	2.51152	0.695879	-0.718159	1.42253	-0.0311486
12.64	7.04585	-10.2332	-3.49494	2.47299	0.690849	-0.722999	1.41406	-0.0323751
12.642	7.03885	-10.2283	-3.50441	2.43428	0.685772	-0.727816	1.40559	-0.0336522
12.644	7.03183	-10.2235	-3.51387	2.3954	0.680647	-0.732611	1.3971	-0.0349787
12.646	7.02479	-10.2187	-3.52331	2.35633	0.675475	-0.737383	1.38861	-0.0363538
12.648	7.01774	-10.2141	-3.53273	2.31709	0.670255	-0.742131	1.3801	-0.0377765
12.65	7.01066	-10.2095	-3.54213	2.27766	0.664988	-0.746854	1.37159	-0.0392457
12.652	7.00357	-10.205	-3.5515	2.23804	0.659673	-0.751553	1.36308	-0.0407604
12.654	6.99646	-10.2005	-3.56085	2.19825	0.654311	-0.756225	1.35455	-0.0423196
12.656	6.98933	-10.1962	-3.57017	2.15827	0.648902	-0.760872	1.34603	-0.0439224
12.658	6.98218	-10.1919	-3.57946	2.1181	0.643446	-0.765492	1.3375	-0.0455677
12.66	6.97501	-10.1877	-3.58871	2.07775	0.637942	-0.770085	1.32897	-0.0472545
12.662	6.96782	-10.1836	-3.59792	2.03722	0.632391	-0.774649	1.32044	-0.0489818
12.664	6.96062	-10.1795	-3.6071	1.9965	0.626793	-0.779185	1.31191	-0.0507485
12.666	6.95339	-10.1756	-3.61624	1.9556	0.621149	-0.783693	1.30338	-0.0525537
12.668	6.94615	-10.1717	-3.62533	1.91451	0.615457	-0.78817	1.29485	-0.0543964
12.67	6.93889	-10.1679	-3.63437	1.87324	0.609719	-0.792617	1.28633	-0.0562755
12.672	6.93161	-10.1642	-3.64336	1.83179	0.603935	-0.797034	1.27781	-0.05819
12.674	6.92432	-10.1606	-3.6523	1.79016	0.598104	-0.801419	1.2693	-0.0601389
12.676	6.917	-10.1571	-3.66119	1.74835	0.592227	-0.805771	1.2608	-0.0621212
12.678	6.90967	-10.1536	-3.67001	1.70636	0.586304	-0.810091	1.2523	-0.064136
12.68	6.90232	-10.1502	-3.67878	1.6642	0.580335	-0.814378	1.24381	-0.0661821
12.682	6.89496	-10.1469	-3.68748	1.62186	0.57432	-0.818631	1.23534	-0.0682587
12.684	6.88757	-10.1437	-3.69612	1.57934	0.56826	-0.822849	1.22687	-0.0703646
12.686	6.88017	-10.1406	-3.70468	1.53666	0.562155	-0.827032	1.21842	-0.072499
12.688	6.87276	-10.1376	-3.71318	1.4938	0.556004	-0.831179	1.20998	-0.0746609
12.69	6.86532	-10.1347	-3.7216	1.45078	0.549809	-0.83529	1.20155	-0.0768492
12.692	6.85787	-10.1318	-3.72994	1.4076	0.54357	-0.839364	1.19314	-0.0790631
12.694	6.8504	-10.129	-3.7382	1.36425	0.537286	-0.8434	1.18475	-0.0813015
12.696	6.84292	-10.1263	-3.74637	1.32075	0.530959	-0.847398	1.17637	-0.0835635
12.698	6.83542	-10.1237	-3.75446	1.27708	0.524588	-0.851356	1.16801	-0.0858481
12.7	6.8279	-10.1212	-3.76246	1.23327	0.518174	-0.855275	1.15968	-0.0881545
12.702	6.82037	-10.1188	-3.77036	1.18931	0.511716	-0.859154	1.15136	-0.0904816
12.704	6.81282	-10.1165	-3.77817	1.1452	0.505216	-0.862993	1.14306	-0.0928286
12.706	6.80525	-10.1142	-3.78589	1.10096	0.498674	-0.866789	1.13479	-0.0951946
12.708	6.79767	-10.1121	-3.79349	1.05657	0.49209	-0.870544	1.12654	-0.0975787
12.71	6.79008	-10.11	-3.801	1.01206	0.485465	-0.874256	1.11831	-0.0999799
12.712	6.78247	-10.108	-3.8084	0.96741	0.478798	-0.877925	1.11011	-0.102397
12.714	6.77485	-10.1061	-3.81568	0.922639	0.472091	-0.88155	1.10194	-0.10483
12.716	6.76721	-10.1043	-3.82286	0.877749	0.465343	-0.88513	1.09379	-0.107278
12.718	6.75956	-10.1026	-3.82991	0.832745	0.458556	-0.888665	1.08567	-0.109739
12.72	6.75189	-10.101	-3.83685	0.78763	0.45173	-0.892155	1.07758	-0.112214
12.722	6.74421	-10.0995	-3.84366	0.742411	0.444864	-0.895598	1.06952	-0.1147
12.724	6.73651	-10.098	-3.85035	0.697092	0.43796	-0.898994	1.06149	-0.117198
12.726	6.72881	-10.0967	-3.85691	0.65168	0.431019	-0.902343	1.0535	-0.119707
12.728	6.72109	-10.0954	-3.86334	0.606178	0.424039	-0.905644	1.04553	-0.122225
12.73	6.71335	-10.0943	-3.86964	0.560594	0.417023	-0.908896	1.0376	-0.124752
12.732	6.70561	-10.0932	-3.8758	0.514933	0.409971	-0.912098	1.02971	-0.127288
12.734	6.69785	-10.0922	-3.88182	0.4692	0.402883	-0.915251	1.02185	-0.129831
12.736	6.69008	-10.0913	-3.88769	0.423403	0.39576	-0.918354	1.01402	-0.132382
12.738	6.6823	-10.0905	-3.89342	0.377546	0.388602	-0.921406	1.00623	-0.134938
12.74	6.67451	-10.0898	-3.89901	0.331636	0.381411	-0.924406	0.998485	-0.137501
12.742	6.6667	-10.0892	-3.90444	0.285679	0.374185	-0.927354	0.990773	-0.140068
12.744	6.65889	-10.0887	-3.90972	0.239682	0.366928	-0.93025	0.983102	-0.14264
12.746	6.65106	-10.0882	-3.91484	0.193652	0.359638	-0.933092	0.975471	-0.145215
12.748	6.64323	-10.0879	-3.91981	0.147594	0.352316	-0.935881	0.96788	-0.147794
12.75	6.63539	-10.0876	-3.92461	0.101516	0.344964	-0.938616	0.960332	-0.150376
12.752	6.62753	-10.0875	-3.92925	0.0554238	0.337582	-0.941296	0.952826	-0.15296
12.754	6.61967	-10.0874	-3.93372	0.00932432	0.33017	-0.943922	0.945363	-0.155545
12.756	6.6118	-10.0874	-3.93803	-0.0367756	0.322729	-0.946491	0.937944	-0.158132
12.758	6.60392	-10.0876	-3.94216	-0.0828692	0.315261	-0.949005	0.93057	-0.160719
12.76	6.59603	-10.0878	-3.94612	-0.12895	0.307765	-0.951462	0.923241	-0.163307
12.762	6.58813	-10.0881	-3.9499	-0.17501	0.300243	-0.953863	0.915958	-0.165894
12.764	6.58023	-10.0885	-3.95351	-0.221043	0.292695	-0.956206	0.908722	-0.168481
12.766	6.57232	-10.089	-3.95693	-0.267043	0.285121	-0.958491	0.901533	-0.171067
12.768	6.5644	-10.0895	-3.96018	-0.313002	0.277524	-0.960719	0.894392	-0.173652
12.77	6.55648	-10.0902	-3.96324	-0.358914	0.269903	-0.962887	0.8873	-0.176236
12.772	6.54855	-10.091	-3.96611	-0.404771	0.26226	-0.964997	0.880257	-0.178817
12.774	6.54061	-10.0918	-3.96879	-0.450567	0.254594	-0.967048	0.873264	-0.181397
12.776	6.53267	-10.0928	-3.97128	-0.496296	0.246908	-0.969039	0.866321	-0.183974
12.778	6.52473	-10.0938	-3.97358	-0.541949	0.239201	-0.97097	0.85943	-0.186549
12.78	6.51678	-10.0949	-3.97569	-0.587521	0.231475	-0.972841	0.852589	-0.18912
12.782	6.50883	-10.0962	-3.9776	-0.633006	0.223731	-0.974651	0.845801	-0.191689
12.784	6.50087	-10.0975	-3.97931	-0.678395	0.215969	-0.9764	0.839065	-0.194255
12.786	6.49291	-10.0989	-3.98082	-0.723683	0.208189	-0.978089	0.832382	-0.196818
12.788	6.48495	-10.1004	-3.98214	-0.768864	0.200394	-0.979715	0.825752	-0.199377
12.79	6.47698	-10.102	-3.98325	-0.813931	0.192584	-0.98128	0.819176	-0.201933
12.792	6.46901	-10.1036	-3.98415	-0.858877	0.18476	-0.982784	0.812655	-0.204485
12.794	6.46104	-10.1054	-3.98485	-0.903697	0.176922	-0.984225	0.806188	-0.207034
12.796	6.45307	-10.1072	-3.98535	-0.948384	0.169072	-0.985604	0.799776	-0.20958
12.798	6.4451	-10.1092	-3.98563	-0.992933	0.161211	-0.98692	0.79342	-0.212122
12.8	6.43713	-10.1112	-3.98571	-1.03734	0.153339	-0.988174	0.787119	-0.214661
12.802	6.42916	-10.1133	-3.98558	-1.08159	0.145457	-0.989365	0.780875	-0.217197
12.804	6.42119	-10.1155	-3.98523	-1.12569	0.137566	-0.990493	0.774687	-0.219729
12.806	6.41322	-10.1178	-3.98468	-1.16962	0.129668	-0.991558	0.768556	-0.222258
12.808	6.40525	-10.1202	-3.98391	-1.21339	0.121762	-0.992559	0.762483	-0.224785
12.81	6.39728	-10.1227	-3.98292	-1.25699	0.113851	-0.993498	0.756466	-0.227309
12.812	6.38932	-10.1252	-3.98172	-1.30041	0.105935	-0.994373	0.750507	-0.22983
12.814	6.38136	-10.1279	-3.98031	-1.34364	0.098014	-0.995185	0.744606	-0.232349
12.816	6.3734	-10.1306	-3.97868	-1.38669	0.0900903	-0.995934	0.738762	-0.234865
12.818	6.36544	-10.1334	-3.97683	-1.42955	0.0821643	-0.996619	0.732977	-0.23738
12.82	6.35749	-10.1363	-3.97476	-1.47221	0.0742371	-0.997241	0.72725	-0.239894
12.822	6.34954	-10.1393	-3.97247	-1.51467	0.0663095	-0.997799	0.721582	-0.242406
12.824	6.3416	-10.1424	-3.96997	-1.55692	0.0583825	-0.998294	0.715972	-0.244918
12.826	6.33366	-10.1455	-3.96725	-1.59896	0.050457	-0.998726	0.710421	-0.247429
12.828	6.32573	-10.1488	-3.96431	-1.64078	0.042534	-0.999095	0.704928	-0.24994
12.83	6.31781	-10.1521	-3.96114	-1.68239	0.0346144	-0.999401	0.699495	-0.252451
12.832	6.30989	-10.1555	-3.95776	-1.72378	0.0266992	-0.999644	0.69412	-0.254963
12.834	6.30198	-10.159	-3.95416	-1.76494	0.0187893	-0.999823	0.688804	-0.257476
12.836	6.29407	-10.1626	-3.95033	-1.80587	0.0108857	-0.999941	0.683547	-0.25999
12.838	6.28617	-10.1662	-3.94628	-1.84657	0.00298925	-0.999996	0.678348	-0.262507
12.84	6.27829	-10.17	-3.94202	-1.88703	-0.00489908	-0.999988	0.673209	-0.265026
12.842	6.27041	-10.1738	-3.93753	-1.92726	-0.0127783	-0.999918	0.668128	-0.267548
12.844	6.26254	-10.1777	-3.93282	-1.96724	-0.0206476	-0.999787	0.663106	-0.270074
12.846	6.25468	-10.1816	-3.92789	-2.00698	-0.028506	-0.999594	0.658142	-0.272604
12.848	6.24682	-10.1857	-3.92274	-2.04647	-0.0363525	-0.999339	0.653237	-0.275138
12.85	6.23898	-10.1898	-3.91737	-2.08571	-0.0441863	-0.999023	0.64839	-0.277678
12.852	6.23116	-10.194	-3.91178	-2.1247	-0.0520064	-0.998647	0.643601	-0.280224
12.854	6.22334	-10.1983	-3.90596	-2.16343	-0.0598119	-0.99821	0.638869	-0.282777
12.856	6.21553	-10.2027	-3.89993	-2.20191	-0.067602	-0.997712	0.634196	-0.285336
12.858	6.20774	-10.2071	-3.89367	-2.24013	-0.0753757	-0.997155	0.62958	-0.287903
12.86	6.19996	-10.2117	-3.8872	-2.27809	-0.0831321	-0.996539	0.625021	-0.290479
12.862	6.19219	-10.2163	-3.88051	-2.31578	-0.0908704	-0.995863	0.620518	-0.293064
12.864	6.18444	-10.2209	-3.8736	-2.35321	-0.0985896	-0.995128	0.616073	-0.295659
12.866	6.1767	-10.2257	-3.86646	-2.39038	-0.106289	-0.994335	0.611683	-0.298264
12.868	6.16897	-10.2305	-3.85911	-2.42728	-0.113968	-0.993484	0.60735	-0.30088
12.87	6.16126	-10.2354	-3.85155	-2.46391	-0.121625	-0.992576	0.603072	-0.303508
12.872	6.15356	-10.2403	-3.84376	-2.50027	-0.129259	-0.991611	0.598849	-0.306149
12.874	6.14588	-10.2454	-3.83576	-2.53637	-0.13687	-0.990589	0.594681	-0.308803
12.876	6.13822	-10.2505	-3.82754	-2.57219	-0.144458	-0.989511	0.590567	-0.311471
12.878	6.13057	-10.2557	-3.8191	-2.60774	-0.15202	-0.988377	0.586507	-0.314154
12.88	6.12294	-10.2609	-3.81045	-2.64301	-0.159556	-0.987189	0.582501	-0.316852
12.882	6.11533	-10.2662	-3.80158	-2.67802	-0.167066	-0.985946	0.578548	-0.319567
12.884	6.10774	-10.2716	-3.7925	-2.71275	-0.174548	-0.984649	0.574647	-0.322299
12.886	6.10016	-10.2771	-3.78321	-2.7472	-0.182003	-0.983298	0.570797	-0.325049
12.888	6.09261	-10.2826	-3.7737	-2.78138	-0.189428	-0.981895	0.567	-0.327817
12.89	6.08507	-10.2882	-3.76398	-2.81528	-0.196824	-0.980439	0.563253	-0.330605
12.892	6.07755	-10.2939	-3.75405	-2.84891	-0.20419	-0.978931	0.559556	-0.333414
12.894	6.07005	-10.2996	-3.7439	-2.88227	-0.211524	-0.977373	0.555909	-0.336243
12.896	6.06257	-10.3054	-3.73355	-2.91534	-0.218826	-0.975764	0.55231	-0.339094
12.898	6.05512	-10.3113	-3.72298	-2.94814	-0.226096	-0.974105	0.548761	-0.341968
12.9	6.04768	-10.3172	-3.71221	-2.98067	-0.233332	-0.972397	0.545258	-0.344865
12.902	6.04027	-10.3232	-3.70122	-3.01292	-0.240534	-0.970641	0.541803	-0.347786
12.904	6.03288	-10.3292	-3.69003	-3.04489	-0.247702	-0.968836	0.538394	-0.350732
12.906	6.02551	-10.3354	-3.67863	-3.07659	-0.254834	-0.966985	0.535031	-0.353705
12.908	6.01816	-10.3416	-3.66703	-3.10801	-0.261931	-0.965087	0.531713	-0.356703
12.91	6.01084	-10.3478	-3.65521	-3.13916	-0.26899	-0.963143	0.528438	-0.359729
12.912	6.00354	-10.3541	-3.6432	-3.17003	-0.276012	-0.961154	0.525207	-0.362784
12.914	5.99627	-10.3605	-3.63098	-3.20063	-0.282997	-0.959121	0.522019	-0.365867
12.916	5.98902	-10.3669	-3.61855	-3.23095	-0.289942	-0.957044	0.518872	-0.36898
12.918	5.98179	-10.3734	-3.60592	-3.261	-0.296849	-0.954924	0.515766	-0.372123
12.92	5.9746	-10.38	-3.59309	-3.29078	-0.303716	-0.952763	0.5127	-0.375298
12.922	5.96742	-10.3866	-3.58006	-3.32029	-0.310542	-0.95056	0.509673	-0.378505
12.924	5.96027	-10.3932	-3.56683	-3.34952	-0.317328	-0.948316	0.506685	-0.381745
12.926	5.95315	-10.4	-3.5534	-3.37848	-0.324072	-0.946032	0.503734	-0.385018
12.928	5.94606	-10.4067	-3.53976	-3.40717	-0.330774	-0.94371	0.50082	-0.388326
12.93	5.939	-10.4136	-3.52593	-3.43559	-0.337434	-0.941349	0.497941	-0.391668
12.932	5.93196	-10.4205	-3.51191	-3.46373	-0.344051	-0.938951	0.495097	-0.395047
12.934	5.92495	-10.4274	-3.49768	-3.49161	-0.350624	-0.936516	0.492286	-0.398462
12.936	5.91797	-10.4345	-3.48326	-3.51922	-0.357153	-0.934046	0.489508	-0.401914
12.938	5.91102	-10.4415	-3.46864	-3.54656	-0.363638	-0.93154	0.486762	-0.405404
12.94	5.90409	-10.4486	-3.45383	-3.57364	-0.370078	-0.929001	0.484047	-0.408933
12.942	5.8972	-10.4558	-3.43883	-3.60045	-0.376472	-0.926428	0.481362	-0.412501
12.944	5.89034	-10.463	-3.42363	-3.62699	-0.382821	-0.923823	0.478705	-0.416109
12.946	5.88351	-10.4703	-3.40824	-3.65326	-0.389123	-0.921186	0.476076	-0.419758
12.948	5.8767	-10.4777	-3.39266	-3.67927	-0.395379	-0.918518	0.473474	-0.423447
12.95	5.86994	-10.485	-3.37689	-3.70502	-0.401588	-0.91582	0.470897	-0.427179
12.952	5.8632	-10.4925	-3.36093	-3.7305	-0.40775	-0.913094	0.468344	-0.430953
12.954	5.85649	-10.5	-3.34478	-3.75572	-0.413863	-0.910339	0.465815	-0.434771
12.956	5.84982	-10.5075	-3.32844	-3.78067	-0.419929	-0.907557	0.463309	-0.438632
12.958	5.84318	-10.5151	-3.31192	-3.80537	-0.425946	-0.904748	0.460823	-0.442537
12.96	5.83657	-10.5227	-3.2952	-3.8298	-0.431915	-0.901914	0.458358	-0.446487
12.962	5.83	-10.5304	-3.27831	-3.85397	-0.437834	-0.899056	0.455912	-0.450482
12.964	5.82346	-10.5381	-3.26123	-3.87788	-0.443704	-0.896173	0.453483	-0.454524
12.966	5.81695	-10.5459	-3.24396	-3.90154	-0.449525	-0.893268	0.451072	-0.458611
12.968	5.81048	-10.5537	-3.22651	-3.92493	-0.455295	-0.890341	0.448675	-0.462746
12.97	5.80405	-10.5616	-3.20888	-3.94807	-0.461015	-0.887392	0.446294	-0.466927
12.972	5.79765	-10.5695	-3.19107	-3.97095	-0.466685	-0.884424	0.443925	-0.471157
12.974	5.79128	-10.5775	-3.17307	-3.99357	-0.472304	-0.881436	0.441568	-0.475435
12.976	5.78495	-10.5855	-3.1549	-4.01594	-0.477872	-0.878429	0.439223	-0.479761
12.978	5.77866	-10.5936	-3.13655	-4.03805	-0.48339	-0.875405	0.436887	-0.484136
