#Values:
#Time step dt:	1e-05
#Max Time tmax:	15
#Samplesize:	10000
#Outfile:	./Data/data1.dat
#l1: 2	l2: 1	m1: 1	m2: 1
#Time t 	 Angle1 in rad 	 Angle2 in rad 	 AngVel1 in rad/s 	 AngVel2 in rad/s 	 Cart Positions x1 	 y1 	 x2 	 y2 
4.51199	-0.442304	-0.77553	-1.64294	-7.7795	-0.856047	-1.80754	-1.55614	-2.52159
4.51349	-0.444778	-0.787171	-1.65457	-7.74124	-0.860514	-1.80541	-1.56887	-2.51127
4.51499	-0.447268	-0.798754	-1.66634	-7.70247	-0.865008	-1.80326	-1.5815	-2.50086
4.51649	-0.449776	-0.810278	-1.67822	-7.66323	-0.869529	-1.80109	-1.59401	-2.49039
4.51799	-0.452303	-0.821744	-1.69022	-7.62354	-0.874076	-1.79889	-1.60641	-2.47983
4.51949	-0.454847	-0.833149	-1.7023	-7.58344	-0.87865	-1.79666	-1.6187	-2.4692
4.52099	-0.45741	-0.844494	-1.71446	-7.54296	-0.883251	-1.7944	-1.63089	-2.45851
4.52249	-0.45999	-0.855779	-1.72669	-7.50213	-0.887879	-1.79211	-1.64296	-2.44774
4.52399	-0.46259	-0.867001	-1.73896	-7.46097	-0.892534	-1.7898	-1.65493	-2.43692
4.52549	-0.465207	-0.878162	-1.75127	-7.41952	-0.897216	-1.78746	-1.66678	-2.42602
4.52699	-0.467843	-0.88926	-1.7636	-7.3778	-0.901925	-1.78509	-1.67853	-2.41507
4.52849	-0.470498	-0.900296	-1.77595	-7.33583	-0.90666	-1.78269	-1.69017	-2.40406
4.52999	-0.473171	-0.911268	-1.78829	-7.29364	-0.911422	-1.78026	-1.7017	-2.393
4.53149	-0.475863	-0.922177	-1.80063	-7.25125	-0.916211	-1.7778	-1.71313	-2.38188
4.53299	-0.478573	-0.933022	-1.81294	-7.20868	-0.921026	-1.77531	-1.72445	-2.37071
4.53449	-0.481301	-0.943803	-1.82523	-7.16596	-0.925866	-1.77279	-1.73566	-2.3595
4.53599	-0.484048	-0.954521	-1.83747	-7.1231	-0.930733	-1.77024	-1.74677	-2.34824
4.53749	-0.486814	-0.965173	-1.84966	-7.08013	-0.935624	-1.76766	-1.75777	-2.33693
4.53899	-0.489597	-0.975761	-1.8618	-7.03705	-0.940541	-1.76504	-1.76867	-2.32558
4.54049	-0.492399	-0.986285	-1.87387	-6.99389	-0.945482	-1.7624	-1.77946	-2.31419
4.54199	-0.495219	-0.996744	-1.88586	-6.95066	-0.950448	-1.75973	-1.79016	-2.30277
4.54349	-0.498056	-1.00714	-1.89778	-6.90738	-0.955438	-1.75703	-1.80074	-2.29131
4.54499	-0.500912	-1.01747	-1.90961	-6.86406	-0.960451	-1.75429	-1.81123	-2.27981
4.54649	-0.503785	-1.02773	-1.92134	-6.82071	-0.965488	-1.75152	-1.82162	-2.26829
4.54799	-0.506676	-1.03793	-1.93297	-6.77736	-0.970547	-1.74872	-1.8319	-2.25673
4.54949	-0.509584	-1.04806	-1.9445	-6.734	-0.975628	-1.7459	-1.84209	-2.24515
4.55099	-0.512509	-1.05813	-1.95591	-6.69066	-0.980731	-1.74303	-1.85217	-2.23354
4.55249	-0.515451	-1.06814	-1.96721	-6.64733	-0.985855	-1.74014	-1.86216	-2.2219
4.55399	-0.518411	-1.07807	-1.97839	-6.60404	-0.991	-1.73722	-1.87205	-2.21024
4.55549	-0.521386	-1.08795	-1.98944	-6.56079	-0.996166	-1.73426	-1.88184	-2.19856
4.55699	-0.524379	-1.09776	-2.00036	-6.51759	-1.00135	-1.73127	-1.89154	-2.18686
4.55849	-0.527387	-1.1075	-2.01115	-6.47444	-1.00655	-1.72825	-1.90114	-2.17515
4.55999	-0.530412	-1.11718	-2.0218	-6.43136	-1.01178	-1.7252	-1.91065	-2.16342
4.56149	-0.533453	-1.1268	-2.03231	-6.38835	-1.01702	-1.72211	-1.92006	-2.15167
4.56299	-0.536509	-1.13635	-2.04268	-6.34543	-1.02228	-1.719	-1.92938	-2.13991
4.56449	-0.539581	-1.14583	-2.0529	-6.30258	-1.02755	-1.71585	-1.93861	-2.12814
4.56599	-0.542667	-1.15525	-2.06298	-6.25983	-1.03284	-1.71267	-1.94774	-2.11635
4.56749	-0.545769	-1.16461	-2.0729	-6.21718	-1.03815	-1.70946	-1.95679	-2.10456
4.56899	-0.548886	-1.17391	-2.08267	-6.17462	-1.04347	-1.70621	-1.96574	-2.09276
4.57049	-0.552017	-1.18314	-2.09229	-6.13217	-1.04881	-1.70294	-1.97461	-2.08096
4.57199	-0.555163	-1.1923	-2.10175	-6.08984	-1.05416	-1.69963	-1.98339	-2.06915
4.57349	-0.558322	-1.20141	-2.11105	-6.04761	-1.05953	-1.69629	-1.99208	-2.05734
4.57499	-0.561496	-1.21045	-2.1202	-6.00551	-1.06491	-1.69292	-2.00068	-2.04552
4.57649	-0.564683	-1.21942	-2.12918	-5.96352	-1.0703	-1.68952	-2.0092	-2.0337
4.57799	-0.567883	-1.22834	-2.138	-5.92166	-1.0757	-1.68608	-2.01763	-2.02189
4.57949	-0.571097	-1.23719	-2.14666	-5.87993	-1.08111	-1.68262	-2.02598	-2.01007
4.58099	-0.574323	-1.24598	-2.15516	-5.83832	-1.08653	-1.67912	-2.03424	-1.99826
4.58249	-0.577562	-1.25471	-2.1635	-5.79685	-1.09197	-1.67559	-2.04242	-1.98645
4.58399	-0.580813	-1.26337	-2.17167	-5.75552	-1.09741	-1.67203	-2.05052	-1.97464
4.58549	-0.584077	-1.27197	-2.17968	-5.71432	-1.10286	-1.66844	-2.05854	-1.96284
4.58699	-0.587352	-1.28051	-2.18752	-5.67326	-1.10832	-1.66482	-2.06648	-1.95105
4.58849	-0.590639	-1.28899	-2.1952	-5.63233	-1.11378	-1.66117	-2.07434	-1.93926
4.58999	-0.593938	-1.29741	-2.20271	-5.59155	-1.11926	-1.65749	-2.08212	-1.92748
4.59149	-0.597247	-1.30577	-2.21006	-5.55092	-1.12474	-1.65377	-2.08982	-1.91571
4.59299	-0.600568	-1.31406	-2.21725	-5.51042	-1.13022	-1.65003	-2.09745	-1.90395
4.59449	-0.603899	-1.3223	-2.22427	-5.47008	-1.13571	-1.64626	-2.105	-1.8922
4.59599	-0.60724	-1.33047	-2.23112	-5.42988	-1.14121	-1.64245	-2.11247	-1.88047
4.59749	-0.610592	-1.33859	-2.23782	-5.38982	-1.14671	-1.63862	-2.11987	-1.86874
4.59899	-0.613954	-1.34664	-2.24435	-5.34992	-1.15221	-1.63475	-2.12719	-1.85703
4.60049	-0.617325	-1.35464	-2.25072	-5.31016	-1.15771	-1.63086	-2.13444	-1.84534
4.60199	-0.620706	-1.36258	-2.25693	-5.27055	-1.16322	-1.62694	-2.14162	-1.83366
4.60349	-0.624096	-1.37045	-2.26297	-5.2311	-1.16873	-1.62298	-2.14873	-1.82199
4.60499	-0.627495	-1.37827	-2.26886	-5.19179	-1.17424	-1.619	-2.15576	-1.81034
4.60649	-0.630902	-1.38603	-2.27458	-5.15263	-1.17975	-1.61499	-2.16273	-1.79871
4.60799	-0.634318	-1.39373	-2.28015	-5.11363	-1.18526	-1.61095	-2.16962	-1.7871
4.60949	-0.637742	-1.40137	-2.28556	-5.07478	-1.19077	-1.60688	-2.17645	-1.7755
4.61099	-0.641175	-1.40895	-2.29081	-5.03607	-1.19627	-1.60279	-2.18321	-1.76393
4.61249	-0.644615	-1.41648	-2.2959	-4.99752	-1.20178	-1.59866	-2.1899	-1.75237
4.61399	-0.648062	-1.42395	-2.30084	-4.95913	-1.20729	-1.59451	-2.19652	-1.74083
4.61549	-0.651517	-1.43136	-2.30563	-4.92088	-1.21279	-1.59033	-2.20308	-1.72932
4.61699	-0.654979	-1.43871	-2.31026	-4.88279	-1.21829	-1.58612	-2.20957	-1.71782
4.61849	-0.658448	-1.44601	-2.31474	-4.84484	-1.22378	-1.58189	-2.216	-1.70635
4.61999	-0.661923	-1.45324	-2.31906	-4.80706	-1.22927	-1.57762	-2.22237	-1.6949
4.62149	-0.665405	-1.46043	-2.32324	-4.76942	-1.23476	-1.57333	-2.22867	-1.68348
4.62299	-0.668893	-1.46755	-2.32727	-4.73193	-1.24024	-1.56902	-2.23491	-1.67208
4.62449	-0.672387	-1.47462	-2.33115	-4.6946	-1.24571	-1.56467	-2.24109	-1.6607
4.62599	-0.675886	-1.48164	-2.33488	-4.65742	-1.25118	-1.56031	-2.24721	-1.64935
4.62749	-0.679391	-1.4886	-2.33847	-4.62039	-1.25664	-1.55591	-2.25326	-1.63802
4.62899	-0.682902	-1.4955	-2.34191	-4.58351	-1.26209	-1.55149	-2.25926	-1.62672
4.63049	-0.686417	-1.50235	-2.34521	-4.54679	-1.26754	-1.54704	-2.2652	-1.61544
4.63199	-0.689937	-1.50914	-2.34836	-4.51022	-1.27298	-1.54257	-2.27108	-1.60419
4.63349	-0.693462	-1.51588	-2.35138	-4.47379	-1.27841	-1.53808	-2.2769	-1.59297
4.63499	-0.696991	-1.52256	-2.35425	-4.43752	-1.28383	-1.53355	-2.28266	-1.58177
4.63649	-0.700525	-1.52919	-2.35699	-4.4014	-1.28924	-1.52901	-2.28837	-1.5706
4.63799	-0.704062	-1.53577	-2.35959	-4.36543	-1.29464	-1.52444	-2.29402	-1.55946
4.63949	-0.707603	-1.54229	-2.36205	-4.32962	-1.30003	-1.51984	-2.29962	-1.54835
4.64099	-0.711148	-1.54876	-2.36438	-4.29395	-1.30541	-1.51523	-2.30517	-1.53726
4.64249	-0.714696	-1.55517	-2.36657	-4.25843	-1.31078	-1.51058	-2.31065	-1.52621
4.64399	-0.718248	-1.56153	-2.36863	-4.22307	-1.31613	-1.50592	-2.31609	-1.51518
4.64549	-0.721802	-1.56784	-2.37056	-4.18785	-1.32148	-1.50123	-2.32147	-1.50419
4.64699	-0.725359	-1.5741	-2.37236	-4.15278	-1.32681	-1.49652	-2.3268	-1.49322
4.64849	-0.728919	-1.5803	-2.37404	-4.11787	-1.33213	-1.49179	-2.33208	-1.48229
4.64999	-0.732482	-1.58645	-2.37558	-4.0831	-1.33743	-1.48703	-2.33731	-1.47138
4.65149	-0.736046	-1.59255	-2.377	-4.04848	-1.34273	-1.48226	-2.34249	-1.46051
4.65299	-0.739612	-1.5986	-2.3783	-4.01401	-1.348	-1.47746	-2.34762	-1.44966
4.65449	-0.743181	-1.60459	-2.37947	-3.97969	-1.35327	-1.47264	-2.3527	-1.43885
4.65599	-0.746751	-1.61054	-2.38051	-3.94553	-1.35852	-1.4678	-2.35773	-1.42807
4.65749	-0.750322	-1.61643	-2.38144	-3.9115	-1.36375	-1.46294	-2.36271	-1.41732
4.65899	-0.753895	-1.62227	-2.38225	-3.87763	-1.36897	-1.45806	-2.36764	-1.40661
4.66049	-0.757469	-1.62806	-2.38294	-3.84391	-1.37417	-1.45315	-2.37253	-1.39592
4.66199	-0.761044	-1.6338	-2.38351	-3.81033	-1.37936	-1.44823	-2.37737	-1.38527
4.66349	-0.76462	-1.63949	-2.38397	-3.77691	-1.38452	-1.44329	-2.38217	-1.37465
4.66499	-0.768196	-1.64513	-2.38431	-3.74363	-1.38968	-1.43833	-2.38692	-1.36406
4.66649	-0.771772	-1.65072	-2.38454	-3.7105	-1.39481	-1.43335	-2.39162	-1.35351
4.66799	-0.775349	-1.65627	-2.38465	-3.67752	-1.39993	-1.42835	-2.39628	-1.34299
4.66949	-0.778926	-1.66176	-2.38466	-3.64468	-1.40503	-1.42334	-2.4009	-1.3325
4.67099	-0.782503	-1.6672	-2.38455	-3.61199	-1.41011	-1.4183	-2.40547	-1.32205
4.67249	-0.78608	-1.67259	-2.38434	-3.57945	-1.41518	-1.41325	-2.41	-1.31163
4.67399	-0.789656	-1.67794	-2.38402	-3.54706	-1.42022	-1.40818	-2.41449	-1.30124
4.67549	-0.793232	-1.68324	-2.38359	-3.51482	-1.42525	-1.40309	-2.41893	-1.29089
4.67699	-0.796807	-1.68848	-2.38306	-3.48272	-1.43026	-1.39799	-2.42334	-1.28057
4.67849	-0.800381	-1.69368	-2.38243	-3.45077	-1.43524	-1.39287	-2.4277	-1.27029
4.67999	-0.803954	-1.69884	-2.38169	-3.41897	-1.44021	-1.38773	-2.43202	-1.26004
4.68149	-0.807526	-1.70394	-2.38085	-3.38731	-1.44516	-1.38258	-2.43631	-1.24982
4.68299	-0.811097	-1.709	-2.37991	-3.3558	-1.45009	-1.37741	-2.44055	-1.23964
4.68449	-0.814666	-1.71401	-2.37888	-3.32444	-1.45499	-1.37222	-2.44476	-1.2295
4.68599	-0.818233	-1.71897	-2.37774	-3.29323	-1.45988	-1.36702	-2.44892	-1.21939
4.68749	-0.821799	-1.72389	-2.37651	-3.26216	-1.46474	-1.36181	-2.45305	-1.20931
4.68899	-0.825363	-1.72876	-2.37518	-3.23124	-1.46959	-1.35658	-2.45714	-1.19927
4.69049	-0.828925	-1.73358	-2.37376	-3.20046	-1.47441	-1.35134	-2.46119	-1.18927
4.69199	-0.832484	-1.73836	-2.37225	-3.16983	-1.47921	-1.34608	-2.46521	-1.1793
4.69349	-0.836041	-1.74309	-2.37064	-3.13935	-1.48399	-1.34081	-2.46918	-1.16936
4.69499	-0.839596	-1.74778	-2.36895	-3.10902	-1.48875	-1.33553	-2.47313	-1.15947
4.69649	-0.843148	-1.75242	-2.36716	-3.07883	-1.49348	-1.33023	-2.47703	-1.1496
4.69799	-0.846698	-1.75702	-2.36529	-3.04879	-1.49819	-1.32492	-2.4809	-1.13978
4.69949	-0.850244	-1.76157	-2.36333	-3.01889	-1.50288	-1.3196	-2.48474	-1.12998
4.70099	-0.853788	-1.76607	-2.36128	-2.98914	-1.50755	-1.31427	-2.48854	-1.12023
4.70249	-0.857328	-1.77054	-2.35914	-2.95954	-1.51219	-1.30892	-2.49231	-1.11051
4.70399	-0.860865	-1.77495	-2.35693	-2.93008	-1.51681	-1.30356	-2.49605	-1.10082
4.70549	-0.864399	-1.77933	-2.35463	-2.90077	-1.52141	-1.2982	-2.49975	-1.09117
4.70699	-0.867929	-1.78366	-2.35225	-2.8716	-1.52598	-1.29282	-2.50341	-1.08156
4.70849	-0.871456	-1.78794	-2.34978	-2.84258	-1.53053	-1.28743	-2.50705	-1.07198
4.70999	-0.874978	-1.79218	-2.34724	-2.81371	-1.53506	-1.28203	-2.51065	-1.06244
4.71149	-0.878497	-1.79638	-2.34462	-2.78498	-1.53956	-1.27662	-2.51422	-1.05294
4.71299	-0.882012	-1.80054	-2.34192	-2.7564	-1.54404	-1.2712	-2.51776	-1.04347
4.71449	-0.885523	-1.80465	-2.33914	-2.72796	-1.54849	-1.26577	-2.52127	-1.03404
4.71599	-0.88903	-1.80872	-2.33629	-2.69967	-1.55292	-1.26033	-2.52475	-1.02464
4.71749	-0.892532	-1.81275	-2.33336	-2.67152	-1.55733	-1.25488	-2.5282	-1.01528
4.71899	-0.89603	-1.81674	-2.33036	-2.64352	-1.56171	-1.24943	-2.53161	-1.00596
4.72049	-0.899523	-1.82068	-2.32729	-2.61567	-1.56606	-1.24397	-2.535	-0.996673
4.72199	-0.903012	-1.82459	-2.32415	-2.58796	-1.57039	-1.2385	-2.53836	-0.987423
4.72349	-0.906496	-1.82845	-2.32093	-2.5604	-1.5747	-1.23302	-2.54169	-0.978208
4.72499	-0.909975	-1.83227	-2.31765	-2.53298	-1.57898	-1.22753	-2.54499	-0.96903
4.72649	-0.913449	-1.83605	-2.31429	-2.5057	-1.58323	-1.22204	-2.54826	-0.959889
4.72799	-0.916917	-1.83978	-2.31087	-2.47858	-1.58746	-1.21654	-2.5515	-0.950783
4.72949	-0.920381	-1.84348	-2.30738	-2.45159	-1.59166	-1.21103	-2.55472	-0.941715
4.73099	-0.92384	-1.84714	-2.30383	-2.42476	-1.59584	-1.20552	-2.5579	-0.932682
4.73249	-0.927293	-1.85076	-2.30021	-2.39806	-1.6	-1.2	-2.56106	-0.923686
4.73399	-0.93074	-1.85433	-2.29652	-2.37152	-1.60412	-1.19448	-2.5642	-0.914727
4.73549	-0.934182	-1.85787	-2.29278	-2.34511	-1.60823	-1.18895	-2.5673	-0.905804
4.73699	-0.937619	-1.86137	-2.28897	-2.31885	-1.6123	-1.18342	-2.57038	-0.896917
4.73849	-0.941049	-1.86483	-2.2851	-2.29274	-1.61635	-1.17788	-2.57344	-0.888067
4.73999	-0.944474	-1.86825	-2.28117	-2.26677	-1.62038	-1.17234	-2.57646	-0.879253
4.74149	-0.947893	-1.87163	-2.27717	-2.24095	-1.62438	-1.16679	-2.57947	-0.870476
4.74299	-0.951306	-1.87497	-2.27312	-2.21527	-1.62835	-1.16124	-2.58244	-0.861735
4.74449	-0.954712	-1.87828	-2.26902	-2.18973	-1.63229	-1.15569	-2.58539	-0.85303
4.74599	-0.958113	-1.88154	-2.26485	-2.16434	-1.63622	-1.15013	-2.58832	-0.844362
4.74749	-0.961507	-1.88477	-2.26063	-2.13909	-1.64011	-1.14457	-2.59122	-0.835731
4.74899	-0.964895	-1.88796	-2.25635	-2.11399	-1.64398	-1.13901	-2.5941	-0.827135
4.75049	-0.968276	-1.89111	-2.25202	-2.08903	-1.64782	-1.13344	-2.59696	-0.818576
4.75199	-0.971651	-1.89423	-2.24764	-2.06421	-1.65164	-1.12787	-2.59979	-0.810054
4.75349	-0.975019	-1.8973	-2.2432	-2.03954	-1.65542	-1.1223	-2.60259	-0.801568
4.75499	-0.97838	-1.90035	-2.23871	-2.01501	-1.65919	-1.11673	-2.60538	-0.793118
4.75649	-0.981735	-1.90335	-2.23416	-1.99062	-1.66293	-1.11116	-2.60814	-0.784704
4.75799	-0.985083	-1.90632	-2.22957	-1.96637	-1.66664	-1.10559	-2.61087	-0.776327
4.75949	-0.988424	-1.90925	-2.22493	-1.94227	-1.67032	-1.10001	-2.61359	-0.767986
4.76099	-0.991758	-1.91214	-2.22024	-1.91832	-1.67398	-1.09444	-2.61628	-0.759681
4.76249	-0.995085	-1.915	-2.2155	-1.8945	-1.67761	-1.08886	-2.61895	-0.751413
4.76399	-0.998404	-1.91783	-2.21071	-1.87083	-1.68122	-1.08329	-2.6216	-0.743181
4.76549	-1.00172	-1.92062	-2.20588	-1.8473	-1.68479	-1.07771	-2.62423	-0.734984
4.76699	-1.00502	-1.92337	-2.20099	-1.82391	-1.68835	-1.07214	-2.62683	-0.726825
4.76849	-1.00832	-1.92609	-2.19607	-1.80066	-1.69187	-1.06657	-2.62942	-0.718701
4.76999	-1.01161	-1.92877	-2.1911	-1.77756	-1.69537	-1.06099	-2.63198	-0.710613
4.77149	-1.01489	-1.93142	-2.18608	-1.75459	-1.69885	-1.05542	-2.63452	-0.702562
4.77299	-1.01817	-1.93404	-2.18102	-1.73177	-1.7023	-1.04985	-2.63705	-0.694546
4.77449	-1.02144	-1.93662	-2.17592	-1.70909	-1.70572	-1.04428	-2.63955	-0.686567
4.77599	-1.0247	-1.93916	-2.17078	-1.68655	-1.70911	-1.03872	-2.64203	-0.678623
4.77749	-1.02795	-1.94168	-2.1656	-1.66415	-1.71248	-1.03315	-2.64449	-0.670716
4.77899	-1.03119	-1.94416	-2.16037	-1.64189	-1.71583	-1.02759	-2.64693	-0.662844
4.78049	-1.03443	-1.9466	-2.15511	-1.61978	-1.71914	-1.02203	-2.64935	-0.655009
4.78199	-1.03766	-1.94902	-2.1498	-1.5978	-1.72243	-1.01648	-2.65176	-0.647209
4.78349	-1.04088	-1.9514	-2.14446	-1.57596	-1.7257	-1.01092	-2.65414	-0.639445
4.78499	-1.04409	-1.95375	-2.13908	-1.55426	-1.72894	-1.00537	-2.6565	-0.631717
4.78649	-1.0473	-1.95606	-2.13366	-1.5327	-1.73215	-0.999829	-2.65885	-0.624024
4.78799	-1.05049	-1.95834	-2.12821	-1.51128	-1.73534	-0.994287	-2.66118	-0.616368
4.78949	-1.05368	-1.96059	-2.12272	-1.49	-1.7385	-0.988749	-2.66348	-0.608747
4.79099	-1.05686	-1.96281	-2.11719	-1.46886	-1.74163	-0.983216	-2.66577	-0.601162
4.79249	-1.06003	-1.965	-2.11163	-1.44786	-1.74474	-0.977687	-2.66805	-0.593612
4.79399	-1.0632	-1.96716	-2.10603	-1.42699	-1.74783	-0.972163	-2.6703	-0.586098
4.79549	-1.06635	-1.96928	-2.1004	-1.40626	-1.75089	-0.966644	-2.67253	-0.57862
4.79699	-1.0695	-1.97138	-2.09474	-1.38567	-1.75392	-0.96113	-2.67475	-0.571177
4.79849	-1.07264	-1.97344	-2.08905	-1.36522	-1.75693	-0.955622	-2.67695	-0.56377
4.79999	-1.07576	-1.97547	-2.08332	-1.34491	-1.75991	-0.950119	-2.67914	-0.556398
4.80149	-1.07889	-1.97748	-2.07756	-1.32473	-1.76286	-0.944622	-2.6813	-0.549061
4.80299	-1.082	-1.97945	-2.07177	-1.30468	-1.76579	-0.939132	-2.68345	-0.54176
4.80449	-1.0851	-1.98139	-2.06595	-1.28478	-1.7687	-0.933647	-2.68559	-0.534494
4.80599	-1.0882	-1.9833	-2.0601	-1.26501	-1.77158	-0.928169	-2.6877	-0.527263
4.80749	-1.09128	-1.98518	-2.05422	-1.24537	-1.77444	-0.922698	-2.6898	-0.520068
4.80899	-1.09436	-1.98704	-2.04831	-1.22587	-1.77727	-0.917234	-2.69188	-0.512908
4.81049	-1.09743	-1.98886	-2.04238	-1.20651	-1.78007	-0.911777	-2.69395	-0.505783
4.81199	-1.10049	-1.99066	-2.03641	-1.18728	-1.78285	-0.906327	-2.696	-0.498693
4.81349	-1.10354	-1.99242	-2.03042	-1.16818	-1.78561	-0.900885	-2.69803	-0.491638
4.81499	-1.10658	-1.99416	-2.0244	-1.14922	-1.78834	-0.895451	-2.70005	-0.484618
4.81649	-1.10961	-1.99587	-2.01836	-1.13039	-1.79105	-0.890024	-2.70206	-0.477634
4.81799	-1.11263	-1.99755	-2.01229	-1.1117	-1.79373	-0.884605	-2.70404	-0.470684
4.81949	-1.11565	-1.99921	-2.00619	-1.09314	-1.79639	-0.879195	-2.70602	-0.463769
4.82099	-1.11865	-2.00083	-2.00007	-1.07471	-1.79902	-0.873794	-2.70797	-0.456889
4.82249	-1.12165	-2.00243	-1.99393	-1.05641	-1.80163	-0.868401	-2.70992	-0.450043
4.82399	-1.12463	-2.004	-1.98776	-1.03824	-1.80422	-0.863017	-2.71184	-0.443233
4.82549	-1.12761	-2.00555	-1.98156	-1.02021	-1.80678	-0.857642	-2.71375	-0.436457
4.82699	-1.13058	-2.00706	-1.97535	-1.00231	-1.80932	-0.852276	-2.71565	-0.429716
4.82849	-1.13354	-2.00855	-1.96911	-0.984535	-1.81183	-0.846919	-2.71753	-0.423009
4.82999	-1.13648	-2.01002	-1.96285	-0.966894	-1.81432	-0.841573	-2.7194	-0.416337
4.83149	-1.13942	-2.01146	-1.95657	-0.949382	-1.81679	-0.836236	-2.72126	-0.4097
4.83299	-1.14235	-2.01287	-1.95026	-0.932	-1.81923	-0.830909	-2.7231	-0.403097
4.83449	-1.14527	-2.01425	-1.94394	-0.914748	-1.82165	-0.825592	-2.72492	-0.396528
4.83599	-1.14819	-2.01561	-1.93759	-0.897624	-1.82404	-0.820285	-2.72673	-0.389994
4.83749	-1.15109	-2.01694	-1.93123	-0.880629	-1.82642	-0.814989	-2.72853	-0.383494
4.83899	-1.15398	-2.01825	-1.92484	-0.863762	-1.82876	-0.809703	-2.73032	-0.377029
4.84049	-1.15686	-2.01954	-1.91843	-0.847022	-1.83109	-0.804428	-2.73209	-0.370598
4.84199	-1.15974	-2.02079	-1.91201	-0.83041	-1.83339	-0.799165	-2.73384	-0.364201
4.84349	-1.1626	-2.02203	-1.90557	-0.813925	-1.83568	-0.793912	-2.73559	-0.357838
4.84499	-1.16545	-2.02324	-1.89911	-0.797566	-1.83793	-0.78867	-2.73732	-0.351509
4.84649	-1.1683	-2.02442	-1.89263	-0.781333	-1.84017	-0.78344	-2.73903	-0.345214
4.84799	-1.17113	-2.02558	-1.88613	-0.765226	-1.84238	-0.778222	-2.74074	-0.338953
4.84949	-1.17395	-2.02672	-1.87962	-0.749244	-1.84457	-0.773015	-2.74243	-0.332726
4.85099	-1.17677	-2.02783	-1.87309	-0.733386	-1.84674	-0.767821	-2.74411	-0.326534
4.85249	-1.17957	-2.02892	-1.86654	-0.717654	-1.84889	-0.762638	-2.74577	-0.320374
4.85399	-1.18237	-2.02998	-1.85998	-0.702045	-1.85101	-0.757467	-2.74743	-0.314249
4.85549	-1.18515	-2.03102	-1.8534	-0.686559	-1.85311	-0.752309	-2.74907	-0.308158
4.85699	-1.18793	-2.03204	-1.84681	-0.671197	-1.85519	-0.747164	-2.75069	-0.3021
4.85849	-1.19069	-2.03304	-1.8402	-0.655957	-1.85725	-0.742031	-2.75231	-0.296076
4.85999	-1.19345	-2.03401	-1.83357	-0.640839	-1.85929	-0.73691	-2.75391	-0.290085
4.86149	-1.19619	-2.03496	-1.82693	-0.625843	-1.86131	-0.731803	-2.7555	-0.284128
4.86299	-1.19893	-2.03589	-1.82028	-0.610968	-1.8633	-0.726709	-2.75708	-0.278204
4.86449	-1.20166	-2.03679	-1.81361	-0.596214	-1.86528	-0.721628	-2.75865	-0.272314
4.86599	-1.20437	-2.03768	-1.80693	-0.581581	-1.86723	-0.71656	-2.76021	-0.266457
4.86749	-1.20708	-2.03854	-1.80024	-0.567067	-1.86916	-0.711506	-2.76175	-0.260634
4.86899	-1.20977	-2.03938	-1.79353	-0.552673	-1.87107	-0.706465	-2.76328	-0.254844
4.87049	-1.21246	-2.0402	-1.78681	-0.538398	-1.87296	-0.701438	-2.7648	-0.249087
4.87199	-1.21513	-2.04099	-1.78008	-0.524241	-1.87483	-0.696425	-2.76631	-0.243363
4.87349	-1.2178	-2.04177	-1.77334	-0.510203	-1.87668	-0.691426	-2.76781	-0.237672
4.87499	-1.22045	-2.04252	-1.76658	-0.496282	-1.87851	-0.686441	-2.76929	-0.232015
4.87649	-1.2231	-2.04326	-1.75981	-0.482478	-1.88032	-0.68147	-2.77077	-0.22639
4.87799	-1.22573	-2.04397	-1.75303	-0.46879	-1.88211	-0.676514	-2.77223	-0.220799
4.87949	-1.22836	-2.04466	-1.74624	-0.455219	-1.88388	-0.671572	-2.77369	-0.21524
4.88099	-1.23097	-2.04534	-1.73944	-0.441764	-1.88563	-0.666645	-2.77513	-0.209714
4.88249	-1.23358	-2.04599	-1.73263	-0.428424	-1.88736	-0.661732	-2.77656	-0.204221
4.88399	-1.23617	-2.04662	-1.7258	-0.415198	-1.88907	-0.656834	-2.77798	-0.198761
4.88549	-1.23875	-2.04724	-1.71897	-0.402087	-1.89076	-0.651951	-2.77939	-0.193333
4.88699	-1.24133	-2.04783	-1.71213	-0.389089	-1.89243	-0.647084	-2.78079	-0.187938
4.88849	-1.24389	-2.0484	-1.70527	-0.376205	-1.89408	-0.642231	-2.78218	-0.182576
4.88999	-1.24644	-2.04896	-1.69841	-0.363434	-1.89571	-0.637394	-2.78356	-0.177246
4.89149	-1.24898	-2.04949	-1.69154	-0.350775	-1.89733	-0.632572	-2.78492	-0.171948
4.89299	-1.25152	-2.05001	-1.68466	-0.338227	-1.89892	-0.627765	-2.78628	-0.166683
4.89449	-1.25404	-2.05051	-1.67777	-0.325791	-1.9005	-0.622975	-2.78763	-0.16145
4.89599	-1.25655	-2.05099	-1.67087	-0.313466	-1.90206	-0.6182	-2.78897	-0.15625
4.89749	-1.25905	-2.05145	-1.66396	-0.301251	-1.9036	-0.61344	-2.79029	-0.151082
4.89899	-1.26154	-2.05189	-1.65705	-0.289146	-1.90512	-0.608697	-2.79161	-0.145946
4.90049	-1.26402	-2.05232	-1.65013	-0.27715	-1.90663	-0.603969	-2.79292	-0.140842
4.90199	-1.26649	-2.05272	-1.6432	-0.265263	-1.90811	-0.599258	-2.79421	-0.13577
